chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2400_c4000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.056441232904004913,2.80701190562104,33460,0.041278890896335914,0.008558911532262186,1.3673146656422126,0.4963919632393145,15.12705194641783,1.5705017562925279,0.26902230979642067,0.02397846750037248,4
r2400_c4000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,False,0.07929414318928672,2.09447509546518,132360,0.016981803638209895,0.015583547421937379,4.66935932593585,1.241011530312708,15.737760865000938,0.9081811683024252,0.11183951046072618,0.0020041870576152643,2
r2400_c4000,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,False,0.07236601347744029,1.8613184381304975,164355,0.009415941142345868,nan,7.685478528746535,nan,16.121665134750618,nan,0.06141216597001964,nan,1
r2400_c4400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.017155786030995563,2.734180097969117,2050,0.22774252609853685,0.025212098722048378,0.07532974330658301,0.006728161657180226,14.229131609023149,1.9111299457620032,0.7170687550983633,0.02337518164877816,4
r2400_c4400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03362401906960219,1.8928213689005595,8360,0.17397968057902488,0.025540286479485478,0.19326405795031634,0.02250050875746675,14.308905637438649,1.8253250357946782,0.6645445119584765,0.029394773520132485,4
r2400_c4400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.06638697867961395,1.9316736265720462,33460,0.11448226622155573,0.026062108810853146,0.5798887536968937,0.060402143152738945,13.9641352949774,1.8167146699032368,0.5048027972359772,0.09383529990843022,4
r2400_c4400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.11908085074521743,1.7503251763821965,132360,0.06681110055144185,0.10315301841195561,1.7823512823820347,1.608711004219329,13.41381418898731,2.715743539777451,0.3440328140211752,0.1599017322643907,4
r2400_c4400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.14828558745564774,1.7092379077645843,164355,0.027734345613770615,0.013878978486527457,5.346640931092357,1.1701338317354055,12.667972345654869,1.4397218753977823,0.2313385799194356,0.07606223804073108,2
r2400_c800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.015487449150497328,3.793800765433325,2050,0.21095003521314487,0.03188983939270101,0.0734176182281683,0.009542687185431477,171.76322871405046,1.2793931149962137,0.5458365228137051,0.1399225882627266,4
r2400_c800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03134250327849924,3.6218106957444154,8360,0.12583113867478313,0.06278696183429416,0.24908384052301638,0.08057832965607985,171.3205516305991,1.4162595180335547,0.4589729858354975,0.08290699284294163,4
r2400_c800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.06252190923782038,2.684391863101542,33460,0.09765443398144977,0.10583312770769301,0.6402362564478834,0.2517001324422773,171.47960807094444,2.3565227642548177,0.4162810067396477,0.056937006538433706,4
r2400_c800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.11986673212671933,2.1227246580124457,132360,0.18636919617621872,0.05184953874700097,0.6431681553929173,0.05576386065269713,172.81437328920137,5.339457918237501,0.6997203877070111,0.05565559060120335,4
r2400_c800,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.1810807593343766,1.7335774263772696,164355,0.2344766532180134,0.040614117204835314,0.7722762878486243,0.0593007790830006,173.15186949032784,6.239915468248325,0.9295823877646261,0.11095157177789262,4
