chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c2400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9120280303581711,0.32920841887812397,0.3028388591279336,1.5752689253371253,0.3273620313265592,0.40610042761375054,0.4431487741885162,0.129857547978223,0.14507008289822734,0.12245216091432028,0.45723140498134957,0.1161820405983734,4
r2400_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9349053602862516,0.09405711932017752,0.6951233049336176,0.4583086976600013,0.39130531609819336,0.11646599518660587,0.7841586972225051,0.14785797429620234,0.3068454668877999,0.03654408388975989,0.8532477199704315,0.031804561843453226,4
r2400_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9739704480930799,0.022972000932471863,1.1419358118494936,0.36272290418936787,0.23643074651176857,0.059279857013746814,0.740696641148989,0.08926852166172991,0.17512345980561503,0.02344316911119504,0.7888252851161514,0.09213106954951053,4
r2400_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9705241700828897,0.013371522509441432,1.0683400504374498,0.2653127410169948,0.22398352059642943,0.024082239594759847,0.6519139214012669,0.13667663388998075,0.14601797524127974,0.02810374375392652,0.9217634122732749,0.20971331835175266,4
r2400_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8982274682848354,0.11995490862009771,0.20742479998130348,1.8192028769345725,0.34931806159978107,0.2746004551864855,0.42983768403841544,0.11043011007063061,0.15015006659083843,0.11031675097942588,0.20025177365332125,0.028454573559830564,4
r2400_c2800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.710096130250572,0.32099871349945064,-0.4197629181453173,2.1561345715510507,0.5671252642708898,0.4467981402301816,0.3727162051011852,0.17212616344454515,0.2113767763160528,0.17407945233421157,0.21997652385242172,0.06289349206122546,4
r2400_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9083698863194821,0.06200274325301023,0.5020296374502884,0.4073930315583483,0.375146466372671,0.07159034686725912,0.6197685885916407,0.1337564970035721,0.23250399597893173,0.01419632127894774,0.8434343735970942,0.05834383097637675,4
r2400_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9453413968655929,0.04060845235173385,0.758111424820413,0.4485484363342254,0.29667864883126066,0.05510959494046656,0.6331839545194641,0.171083571033554,0.18785216008846903,0.019452143282534654,0.7976390370042601,0.07079782583177449,4
r2400_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.967656628066137,0.03373357581371953,1.0196207372394515,0.7161637998873157,0.23267991861139514,0.05128377602693111,0.6450220527324968,0.28120070657154544,0.15008367873235237,0.03745000633617979,0.6356779364773969,0.1533650956964955,4
r2400_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9467745195480083,0.08672025265745928,0.04897792630310516,0.6696806607622976,0.23783763985353648,0.1459140137582856,0.2497764159964114,0.15160607170931348,0.0594062332716616,0.048646279652470745,0.34066690927455456,0.0665421223223273,4
