chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,theta
r2800_c3600,2800,3600,3d,weibull,0.9901963561398992,0.257859493808234,0.21239008725137992,0.18882653076705694,0.8890552907187532,0.7802908546348782,0.5463192721717629,55110.10148755055,,True,60.473897651708405,27938,1.4317348097767795,167.76821202882718,172.1449636256593,120.63241998403049,0.1,1.40448772824109,0.012762326726612386,0.04786176310265314,0.04285518855980334,0.12939168677734117,0.038510704351174777,0.0618364992013691,2.1945120497698234,0.3060504006211871,6.472018298165656,1.8742927681632997,34.59605387207054,2.1945120497698234,60.473897651708405
r2800_c3600,2800,3600,2d,weibull,,0.08880464370872714,,,,0.7838838977921356,0.5553944338786906,42309.32157415589,,True,,15220,,166.02554171253811,,,0.1,1.6672883075628722,,,,,0.07756310122857286,0.03578733486226681,,,5.798577995020418,,,,
r2800_c4000,2800,4000,3d,powerlaw,0.9412482554263092,nan,0.2916654955119953,0.16721153583771037,0.573298996318313,0.36770365027300705,0.7600581512801969,154142.58325730072,,True,65.17092726025717,27938,0.6757998069094278,177.9839563147858,168.52153933735227,85.28728727714193,0.1,2.3488953058915283,0.07687120569376411,0.17860105830387343,0.10900072748709397,0.07741002915322014,0.03068416785860392,0.0841477180126852,2.9515576020299723,0.6062700672478761,322.63055679676364,2.917964827342275,8.500187356499215,2.9515576020299723,65.17092726025717
r2800_c4000,2800,4000,2d,powerlaw,,nan,,,,0.38316081756214093,0.7407254098512358,110863.23699813616,,True,,15220,,172.88916932011625,,,0.1,2.698897874515716,,,,,0.030112265377994975,0.0880649542735423,,,14.059390287667384,,,,
r2800_c4000,2800,4000,3d,weibull,0.9479151635703864,0.6088851636715891,0.27444556782517665,0.15656388405411273,0.5704733557724817,0.4279611074194539,0.7604293947266739,152362.4835480915,,True,65.3271934120678,27938,0.7317135193529496,176.5759010021455,168.78640519419122,86.1742584598618,0.1,2.3352929329806855,0.05506631341673931,0.13785694706074456,0.08095718748970396,0.07500784398652569,0.10206543648449028,0.07606258611962087,2.6806578244696744,0.5317823904276945,307.37525426875067,2.9330298322008637,9.434635352732244,2.6806578244696744,65.3271934120678
r2800_c4000,2800,4000,2d,weibull,,0.07892977224529872,,,,0.4856905945692734,0.6758842227626605,103926.4760886599,,True,,15220,,168.89153985730644,,,0.1,2.6130984635236456,,,,,0.04059349346139536,0.07900010482423848,,,12.534302852219831,,,,
r2800_c400,2800,400,3d,powerlaw,0.9661006966376681,nan,0.21066987072917948,0.10416481645272575,0.49444572255247554,0.6298158139601313,0.2633642844348417,457358.3580331348,,True,72.46643966876303,27938,0.8531450682377288,162.89862091527425,174.1611694072266,134.502418747012,0.1,4.046044486127008,0.04282736764511267,0.12425250587881238,0.06448786402801165,0.06774445750263866,0.05891256315005451,0.04654752544687685,2.051085640726391,0.5696708304768981,1.5091656735018084,1.9882335739250288,4.9590606205000505,2.051085640726391,72.46643966876303
r2800_c400,2800,400,2d,powerlaw,,nan,,,,0.6386266018289051,0.30418989710353644,337813.4303843452,,True,,15220,,163.06032901836127,,,0.1,4.711195534359211,,,,,0.050866124841580776,0.05318403029494057,,,1.6112068525083618,,,,
r2800_c400,2800,400,3d,weibull,0.9495616847126096,0.46981030441335,0.2526626477908569,0.11879342420662044,0.47016614939044116,0.7310972223058392,0.2713272056013138,435059.7853757721,,True,71.35484031456413,27938,0.6210309505689358,162.57263192114888,174.93888649382944,135.34267622466075,0.1,3.946179300022743,0.042254629723754954,0.10239997632154234,0.05130608778636723,0.05631301052189737,0.04249560009490691,0.04373272065181042,1.5675029461777534,0.4093237965975571,1.535593629521361,1.6762528978218139,4.135210995375961,1.5675029461777534,71.35484031456413
r2800_c400,2800,400,2d,weibull,,0.19115214599864347,,,,0.7315725495458426,0.3005964300802699,319693.5122586591,,True,,15220,,162.94242248612338,,,0.1,4.5831026584152434,,,,,0.03515159155062808,0.04467357057554396,,,1.5716942491511643,,,,
r2800_c4400,2800,4400,3d,powerlaw,0.9654893799689415,nan,0.27915827425844075,0.21206293498782305,0.7596512607450002,0.43778836689799694,0.3183496019366444,38050.386565418725,,True,72.2361218154882,27938,1.0010805483062999,9.397346597175465,-173.2817935639111,19.222788683214844,0.1,1.1670296233571842,0.02828078055647298,0.07343368918884628,0.08319791682529006,0.17878673777101803,0.05357793755273103,0.07445377159302223,3.8417967150748624,0.3214725300324314,3.452820256326942,3.4418618119908753,164.48908565346903,3.8417967150748624,72.2361218154882
r2800_c4400,2800,4400,2d,powerlaw,,nan,,,,0.4438891106161698,0.33025095770049406,25395.770856338328,,True,,15220,,9.438069122602187,,,0.1,1.2917348411693568,,,,,0.05076313273797078,0.06443924521522124,,,2.9587138361024374,,,,
r2800_c4400,2800,4400,3d,weibull,0.9654720190458181,2.434667162799747,0.27911352822748675,0.21196141496303933,0.759409321035431,0.43976476571396333,0.318421816559981,38045.01941440308,,True,72.2133325078005,27938,1.0009223116677637,9.392538931522317,-173.289667950928,19.201132708722337,0.1,1.166947313482223,0.026811093885547074,0.07083822610308943,0.07502825626117933,0.16206340671920624,0.03419929808853175,0.07108109630524849,3.7829370678920875,0.31689812251610094,3.540584802636434,3.3372138292110787,164.43055116581394,3.7829370678920875,72.2133325078005
r2800_c4400,2800,4400,2d,weibull,,0.6645412039383657,,,,0.4438895559331578,0.33025214946408404,25395.774925157108,,True,,15220,,9.438000815594881,,,0.1,1.2917349446479003,,,,,0.02707303299511128,0.05912215315137821,,,3.0155434132645293,,,,
r2800_c4800,2800,4800,3d,powerlaw,0.9069833428661181,nan,0.34567763254864087,0.17085573184080605,0.4942631971328508,0.4845278925465163,0.2400246648812005,53101.18377947912,,True,74.53588332298524,27938,0.3575615201040421,7.589509248996724,-178.7658011375478,29.269968463575506,0.1,1.3786513325435634,0.04604807460158383,0.06924744499867504,0.02867180311338384,0.08706026000345937,0.047620051140594345,0.02902652285962949,3.834731442251952,0.337729832173745,2.411072376775142,2.207354080479772,7.352877229903454,3.834731442251952,74.53588332298524
r2800_c4800,2800,4800,2d,powerlaw,,nan,,,,0.502096596241022,0.26555430768486926,28140.09631674443,,True,,15220,,7.767181485976489,,,0.1,1.3597387164163002,,,,,0.043055294833764406,0.02292188485131904,,,2.017068643130937,,,,
r2800_c4800,2800,4800,3d,weibull,0.9069824953031336,1.5735150164763139,0.34567935330724725,0.17085691546413137,0.49426416078796026,0.48452795275385124,0.24002542875258925,53101.19493985617,,True,74.53587443514253,27938,0.3575584918659154,7.58948576631942,-178.76578181975424,29.269791871364408,0.1,1.3786514774204457,0.046119116852817964,0.06942870579830177,0.028752333210516515,0.08686607175754155,0.04779780521929194,0.0291975040969222,3.8309993388571684,0.33771736019022003,2.4120036887612235,2.2057421111333686,7.362361816427857,3.8309993388571684,74.53587443514253
r2800_c4800,2800,4800,2d,weibull,,1.0769015919273148,,,,0.5020966021465172,0.26555547037954125,28140.101470088062,,True,,15220,,7.767121384844537,,,0.1,1.3597388409219247,,,,,0.043055459046367456,0.02292234238896179,,,2.017128705710976,,,,
r2800_c5200,2800,5200,3d,powerlaw,0.9538329263041734,nan,0.26380608729120836,0.1567177803790673,0.5940643068105962,0.3795684735007964,0.22430610753968452,232400.5525631147,,True,79.49099357504032,27938,0.8117732587071957,3.960547412497595,179.51401470945547,-143.14548371084615,0.1,2.8841704414509715,0.04327433337403238,0.10176409317889376,0.05264979239092166,0.11875159213096849,0.045316328525512345,0.0844789540028132,3.4166585700842647,0.5042448785561645,2.3349421938681534,459.2814232133978,294.5069958584488,3.4166585700842647,79.49099357504032
r2800_c5200,2800,5200,2d,powerlaw,,nan,,,,0.3603539495656198,0.2307794695249612,183546.5892156333,,True,,15220,,3.7442653687302694,,,0.1,3.472688533612981,,,,,0.0428044181853396,0.0866155877870015,,,2.0923509971628076,,,,
r2800_c5200,2800,5200,3d,weibull,0.9538323050614314,1.6518391384118614,0.2638093455375135,0.1567215035681221,0.5940710828450783,0.37956892603716597,0.2243073532730664,232400.57495924854,,True,79.49107681951214,27938,0.8117723140349972,3.9604788859961664,179.514141543275,-143.14633156907962,0.1,2.8841705804228135,0.04327452296838639,0.10175577965841005,0.05264974206905297,0.11877926162429758,0.04531654068630994,0.08448009308369243,3.416816006635996,0.5041995012141521,2.3349246845428984,459.28143176220584,294.50665307529465,3.416816006635996,79.49107681951214
r2800_c5200,2800,5200,2d,weibull,,1.5009801352271477,,,,0.3603536669239714,0.2307789524137692,183546.58978417923,,True,,15220,,3.7442550658237947,,,0.1,3.4726885389914055,,,,,0.042804018186458306,0.08661970826893954,,,2.0915208236101064,,,,
r2800_c800,2800,800,3d,powerlaw,0.9630973531684955,nan,0.22498578438735953,0.11933777941732654,0.5304236431749922,0.6593202555411163,0.38743049762437576,424732.70273576735,,True,70.84823379865342,27938,0.8576387942921233,168.29222550168365,-176.97215824215846,-59.73073700167707,0.1,3.8990624761589108,0.05629248850641082,0.16000013335769583,0.09272392531741104,0.08620196958852981,0.04919348656675713,0.07473937166666765,2.5997867039371405,0.6630794319142932,4.635003225394016,1.8061059252698284,170.39219628275904,2.5997867039371405,70.84823379865342
r2800_c800,2800,800,2d,powerlaw,,nan,,,,0.6659437624095174,0.4002107829958496,285791.2571495254,,True,,15220,,169.8809773567062,,,0.1,4.333283899399397,,,,,0.0332585827391266,0.0697067515976265,,,4.452470310175519,,,,
r2800_c800,2800,800,3d,weibull,0.9622382864226091,0.639247537482317,0.22633075840222028,0.11828892907442301,0.5226374440199049,0.7970945840706432,0.3914124980022564,413636.8121744658,,True,70.28687649286243,27938,0.8368905378977858,168.21543607039888,-176.2321766065617,-59.51866887553659,0.1,3.847795077545387,0.04438275801386596,0.12636911468615905,0.07173347084204428,0.08493514971716312,0.08425356912783448,0.0697025904305949,2.163105527967406,0.5497588477052854,4.7089328168588835,1.7070910255269771,271.4775447367582,2.163105527967406,70.28687649286243
r2800_c800,2800,800,2d,weibull,,0.10805780366121615,,,,0.9634040210874896,0.38272097635599406,263696.6801032649,,True,,15220,,170.92960918728602,,,0.1,4.162411424108893,,,,,0.1151841978233727,0.056632140695472726,,,4.403170204783957,,,,
r3200_c1200,3200,1200,3d,powerlaw,0.9637591001249901,nan,0.24764173481575627,0.1613345512871893,0.6514836903691581,0.5151661736948575,0.7649079818746044,126725.44590768823,,True,61.461326186103676,27938,0.967269278262048,1.9305270733773348,-178.28680259739895,-90.13918419296502,0.1,2.1297776122478593,0.0239621246288946,0.07883927762198105,0.05845843951372543,0.08543165254945086,0.0570079093408418,0.11802793505860835,2.2066525993549995,0.3335511720165695,304.304496570788,1.5136196460970777,17.063886073533833,2.2066525993549995,61.461326186103676
r3200_c1200,3200,1200,2d,powerlaw,,nan,,,,0.5117728626386211,0.7838512252048117,89683.118284162,,True,,15220,,1.6670905671101182,,,0.1,2.427437316195405,,,,,0.058990667541054975,0.10148432842349842,,,305.54643586130607,,,,
r3200_c1200,3200,1200,3d,weibull,0.9637923767593491,0.42633198218822477,0.24503836058152256,0.15726299358204565,0.641789282334532,0.559143297307751,0.7709247627214411,119531.31992041951,,True,61.60916900548099,27938,0.9628452570605859,179.93361682781014,-178.28127534443917,-88.93281020622382,0.1,2.0684413022552737,0.021790759354834162,0.06642260371104695,0.04712347059378952,0.08948833569086855,0.06561441999818435,0.14006540028542133,2.032724370842319,0.31702027345037775,318.0669469649074,1.4196997073896331,18.18509231496305,2.032724370842319,61.60916900548099
r3200_c1200,3200,1200,2d,weibull,,0.09516920253361046,,,,0.5456816028999184,0.7337596710129143,85779.69616878472,,True,,15220,,176.3630998997867,,,0.1,2.3740230187621734,,,,,0.05053502783536531,0.1233812696790992,,,219.04767818745273,,,,
r3200_c1600,3200,1600,3d,powerlaw,0.9934030198225416,nan,0.11330551436199798,0.07926288937577826,0.6995501483056025,0.4602995651398717,0.291547179968515,210596.547905164,,True,66.72935531693376,27938,1.8203496458809978,0.0009376655230675561,-177.35977807768086,-12.063306028423792,0.1,2.745541214483106,0.1446618243338331,0.5170369321969948,0.43712530296113283,0.38219183396125395,0.08071125863483354,0.3582178391607474,13.372635792901994,2.5527107969823457,346.1341964059683,3.850259543843303,28.53291773830741,13.372635792901994,66.72935531693376
r3200_c1600,3200,1600,2d,powerlaw,,nan,,,,0.4537160262550665,0.3126251836377675,161406.07592724892,,True,,15220,,0.7734762041133252,,,0.1,3.2565114789146405,,,,,0.06701524809156766,0.3755967976259021,,,166.41809002817033,,,,
r3200_c1600,3200,1600,3d,weibull,0.9934020069612849,3.4343268815222268,0.11331353771337696,0.07926804381402593,0.6995461037897516,0.46030012613089194,0.291547539777437,210596.57892510155,,True,66.7292695789931,27938,1.8202730551175996,0.0009565597269019797,-177.3597776823057,-12.063035896463505,0.1,2.7455414166861214,0.1447257166890293,0.5156740910122446,0.43525590471254033,0.3819369857690902,0.08005535580198817,0.3581837685611377,13.360016350082667,2.551148581520008,346.1314717143923,3.8726717815501486,31.355431882909958,13.360016350082667,66.7292695789931
r3200_c1600,3200,1600,2d,weibull,,1.0907258922389236,,,,0.4537158569137099,0.3126250322310116,161406.07829423438,,True,,15220,,0.7732602696096591,,,0.1,3.2565115027926614,,,,,0.06701488748844474,0.37560299389304364,,,166.42123898422665,,,,
r3200_c2000,3200,2000,3d,powerlaw,0.4421349721866705,nan,0.7545895052934799,0.1615589405171516,0.21410175914693783,0.594487942739378,0.16627692010745174,223495.53251520282,,True,76.33631586941837,27938,-1.2597224877564726,5.461883134398085,-176.2903356149706,7.523752593033469,0.1,2.828373546531668,0.6319771932024487,0.4743813889852201,0.13000162046184538,0.26873435065967144,0.09427432098851911,0.3686130863221333,103.05799691879172,1.3543065696513814,1.3785794865720424,444.264569145721,281.10520099930005,103.05799691879173,76.33631586941837
r3200_c2000,3200,2000,2d,powerlaw,,nan,,,,0.622611074582221,0.18645167918143676,165611.5855418433,,True,,15220,,5.20551564475615,,,0.1,3.2986636240237512,,,,,0.09084984101998005,0.3651641352460745,,,1.2429478413844928,,,,
r3200_c2000,3200,2000,3d,weibull,0.4421314724394064,1.8592170371865526,0.7545919281156512,0.16156067701825663,0.2141033729604053,0.5944888280624615,0.1662787016615959,223495.563102239,,True,76.33616241877994,27938,-1.259718160961198,5.4618605667245586,-176.29035940147116,7.523676650855429,0.1,2.828373740073704,0.6319852789717224,0.4743849982907298,0.13000087539262056,0.2687301261719773,0.0942748666551624,0.3686100322547373,103.05917412128954,1.3542923920898686,1.378440280144355,444.2630241115899,281.10487843764986,103.05917412128954,76.33616241877994
r3200_c2000,3200,2000,2d,weibull,,1.6055921359646121,,,,0.6226111113712771,0.18645303270934985,165611.60789556336,,True,,15220,,5.205461208264932,,,0.1,3.298663846645256,,,,,0.09084902487164163,0.36516674245995573,,,1.242949063572911,,,,
r3200_c2400,3200,2400,3d,powerlaw,0.8431533604724967,nan,0.4042708839292397,0.08839621336876659,0.21865589851441972,0.6617358680086242,0.10691010480172958,381417.59956618235,,True,73.07319974167831,27938,-0.6145859035838654,0.13342682601536987,178.00411958301248,-172.44151065632192,0.1,3.694900159931242,0.5433988784268012,0.8529719292166383,0.23904490281889215,0.1351117065906395,0.09593036585411793,0.3091422430323178,77.36338628999873,6.632283622356871,300.80749870874945,39.914257607510564,33.63893160693354,77.36338628999873,73.07319974167831
r3200_c2400,3200,2400,2d,powerlaw,,nan,,,,0.6884990006438678,0.12180348219008606,152518.09278211268,,True,,15220,,0.05956673859121747,,,0.1,3.1655804613323344,,,,,0.09107640070176361,0.29494482521033294,,,322.18187756881474,,,,
r3200_c2400,3200,2400,3d,weibull,0.8431493461096439,3.1786536784299946,0.404275921885746,0.0883968200157694,0.21865467427157728,0.6617360095988825,0.10691137140923876,381417.65695505193,,True,73.07262838684285,27938,-0.6146039643027983,0.13350921245273167,178.00417644579898,-172.44167241214888,0.1,3.6949004379023367,0.5431375693396528,0.8380374688052264,0.235947631532884,0.13508804309721964,0.09653920226579446,0.30884436760511963,77.32418571786897,4.725329350656497,300.76818801253916,39.93817948000199,33.64656940700787,77.32418571786897,73.07262838684285
r3200_c2400,3200,2400,2d,weibull,,2.490701709755847,,,,0.688499586070668,0.12180416534172797,152518.1095832514,,True,,15220,,0.05948553864089981,,,0.1,3.1655806356898615,,,,,0.09106888989838569,0.29495004052989676,,,322.18360670632825,,,,
r3200_c2800,3200,2800,3d,powerlaw,0.18303586491077573,nan,0.9059150435767006,0.14252221723834013,0.15732404296504354,0.539724082986548,0.14380626040141087,187623.9291965186,,True,73.56587421665022,27938,-1.7506378845365775,173.80999408672398,173.3959110812589,-178.53052329578637,0.1,2.5914716182930873,0.783669641488664,0.5661827192452547,0.07721506702447638,0.22916992611649054,0.08277453304030226,0.28384375369633713,127.84544387659723,1.7285773249507146,1.3100745954950022,334.6556332464903,659.5139842999745,162.37196782756885,73.56587421665022
r3200_c2800,3200,2800,2d,powerlaw,,nan,,,,0.5727806640540692,0.16353094665105897,76034.99874712621,,True,,15220,,173.3870823710354,,,0.1,2.235112798323693,,,,,0.07940603424174772,0.2817329607163792,,,1.3461131120204386,,,,
r3200_c2800,3200,2800,3d,weibull,0.1830185571577509,2.10358552073015,0.9059245022276419,0.1425256938194592,0.15732623796905004,0.5397257461633848,0.14380992556883967,187623.96036311868,,True,73.5637884095289,27938,-1.7506343734500285,173.80999736768499,173.3958775120831,-178.5305743941306,0.1,2.591471833530441,0.7836656434995459,0.5661809833290957,0.07721515024692518,0.2291686203141039,0.08277362695871297,0.2838425741963468,127.84712732540157,1.728569360158881,1.309934642720527,334.6547193277752,659.513715057425,162.37502865684456,73.5637884095289
r3200_c2800,3200,2800,2d,weibull,,1.9477313635542834,,,,0.5727808885479826,0.1635385470575188,76035.01047755187,,True,,15220,,173.3872268798201,,,0.1,2.2351129707365547,,,,,0.07940583372876292,0.2817403996107809,,,1.3452884079968928,,,,
r3200_c3200,3200,3200,3d,powerlaw,0.8745379147026867,nan,0.4726868978372713,0.3347025691468853,0.7080851419370441,0.393441801387128,0.5524843238425057,106416.28902589389,,True,58.01297877660756,27938,0.4041311237341718,16.13850780290504,-177.56913253361856,-139.0286644742853,0.1,1.9516700542459746,0.21149484389713744,0.15821775960479412,0.0874176446768486,0.29228018161018604,0.0983805389139423,0.14438714975433786,13.909236098967252,0.7717633065211065,19.333819042888383,455.31205936235375,333.15630658031046,13.909236098967252,58.01297877660756
r3200_c3200,3200,3200,2d,powerlaw,,nan,,,,0.3977177853634858,0.5325148794611338,35559.88877598547,,True,,15220,,16.0369753706197,,,0.1,1.5285261419491358,,,,,0.08621159008905488,0.12575072730176043,,,16.416260799642625,,,,
r3200_c3200,3200,3200,3d,weibull,0.875846465576277,0.864314696597664,0.4703148927745847,0.3328642395750021,0.7077476063139239,0.40285345053030475,0.551073589582599,106350.91985767738,,True,58.08537572235101,27938,0.40868508688812866,16.023682577768394,-177.6480032840403,41.00297632014078,0.1,1.9510705283298178,0.21498386790893442,0.1618491897988805,0.07974249007385922,0.29433744563779435,0.10463647003444727,0.13716605541493912,13.83943161019542,0.7883272634373791,19.80881289024421,455.1209997901851,327.3133782012787,13.83943161019542,58.08537572235101
r3200_c3200,3200,3200,2d,weibull,,0.6009950570706967,,,,0.3977178372845893,0.5325164548505997,35559.888973247784,,True,,15220,,16.03691475193649,,,0.1,1.5285261461887527,,,,,0.0846866493220329,0.12135007633044702,,,16.737595569773585,,,,
r3200_c3600,3200,3600,3d,powerlaw,0.7577502847076654,nan,0.5277432586549414,0.21876115048413688,0.41452192310649905,0.3686965861142783,0.265015518193413,93867.6236883456,,True,73.7465221724215,27938,-0.24148404923687217,2.250205679106116,175.44870869002133,-153.51180207758952,0.1,1.8329906737992439,0.30670354237400044,0.27651731263575774,0.11659667978772699,0.074828759007837,0.057450261666994545,0.12405820477835681,9.2032350216786,0.5507741847527841,2.47055890579857,5.6446466785355875,3.6950384076714475,9.2032350216786,73.7465221724215
r3200_c3600,3200,3600,2d,powerlaw,,nan,,,,0.4013077188069955,0.31184007201680414,64249.02608667029,,True,,15220,,2.216509858614427,,,0.1,2.0545936815422325,,,,,0.06080624974436361,0.11539480377561384,,,2.1714276298359776,,,,
r3200_c3600,3200,3600,3d,weibull,0.7577438146384142,1.1556816930726783,0.5277505524254991,0.21876578982132233,0.4145249849874953,0.3686965990528751,0.26501612536302677,93867.6337027759,,True,73.74692259074318,27938,-0.2414904833126469,2.250087389817077,175.44914834065034,-153.51318099530053,0.1,1.8329907715771365,0.30555763399638103,0.2753545391379262,0.11366032788985618,0.0741868666508444,0.08588824003096436,0.12109311758070201,9.301114800792952,0.5552742563398546,2.4579248051532154,5.746503994293417,3.69911678898969,9.301114800792952,73.74692259074318
r3200_c3600,3200,3600,2d,weibull,,1.1056834799688873,,,,0.4013076777760281,0.3118403428392328,64249.02639072738,,True,,15220,,2.2164094360755864,,,0.1,2.054593686403892,,,,,0.06906070239780837,0.1118457013719456,,,2.163079181840082,,,,
r3200_c4000,3200,4000,3d,powerlaw,0.9430431494096796,nan,0.2809608988206897,0.15267557308050236,0.5434050564379084,0.4443993687941837,0.3325544205534518,166832.2717284782,,True,68.72570545393842,27938,0.6596394925874884,4.416514029489225,172.05709479770456,-135.93393155264548,0.1,2.4436689763591977,0.081320582211499,0.17895338402438515,0.11916082565361627,0.10417504387437101,0.029398023280893602,0.1273363518590319,3.4330494536609106,0.4923847088096582,3.3223146814832063,3.267962589482945,7.979547176050632,3.4330494536609106,68.72570545393842
r3200_c4000,3200,4000,2d,powerlaw,,nan,,,,0.44144548133059175,0.3401028958911228,89604.36406081342,,True,,15220,,4.6328797773626285,,,0.1,2.4263712686977614,,,,,0.031021315857805376,0.12499035733031554,,,2.5173990605269245,,,,
r3200_c4000,3200,4000,3d,weibull,0.9425036980679308,0.6038943381502837,0.2819936642356002,0.1528649074081608,0.5420863189339076,0.4455597222020665,0.33275110884223114,166780.1736793153,,True,68.69766681051527,27938,0.653540645348698,4.435997212180988,172.01153982451822,-135.89012537770222,0.1,2.4432873945292566,0.08271483319244714,0.17838397782431156,0.11423329086799318,0.09548510322557084,0.04627815014934406,0.12443922997090924,3.541798603434462,0.5078334055488332,3.2567324715265302,3.5973762221770484,8.103957910284732,3.541798603434462,68.69766681051527
r3200_c4000,3200,4000,2d,weibull,,0.9314841749919482,,,,0.4414453752959056,0.3401042916641679,89604.3645667253,,True,,15220,,4.632665891196455,,,0.1,2.426371275547484,,,,,0.035393479357660414,0.122586041846487,,,2.5254980348598264,,,,
r3200_c400,3200,400,3d,powerlaw,0.9788796234094217,nan,0.16216791470483766,0.07273086053487673,0.4484910635205146,0.4476202639195696,0.3799997510838674,647157.6925654599,,True,73.1884885266462,27938,1.0172564470895589,17.525444365798652,-179.43939600127447,-113.80078362030594,0.1,4.812906252590996,0.07439009690537503,0.26462036848531917,0.12450261035134234,0.07828350146187064,0.02933911001748797,0.043074917890659,4.167478769645946,1.81741576489229,4.681581421853458,600.4100764978178,269.06280677374696,4.167478769645946,73.1884885266462
r3200_c400,3200,400,2d,powerlaw,,nan,,,,0.36993532583601074,0.3279190817626092,251350.43127888447,,True,,15220,,15.07881881669605,,,0.1,4.063801545504008,,,,,0.04367007119058355,0.08972796001887189,,,4.319801499520042,,,,
r3200_c400,3200,400,3d,weibull,0.9788918130845322,3.352922489677378,0.16212306624804396,0.07271387186813773,0.4485103418713254,0.44762035516139337,0.3800059412220454,647157.7859354734,,True,73.18809432344527,27938,1.017576025003591,17.526253076380968,-179.4379797756465,-113.80035664614167,0.1,4.812906599786982,0.07432688971836267,0.2644388601182343,0.12442612616430515,0.07826242394219327,0.02933669358541016,0.04305018971978735,4.16692173578223,1.8155467388291775,4.6814263014503785,600.409277313532,269.0622394013086,4.16692173578223,73.18809432344527
r3200_c400,3200,400,2d,weibull,,0.6679418884562248,,,,0.36993561549572396,0.3279370229873816,251350.44006672705,,True,,15220,,15.078590348251884,,,0.1,4.063801616544364,,,,,0.057904101347208005,0.0874664235636697,,,4.300983786603872,,,,
r3200_c4400,3200,4400,3d,powerlaw,0.9558611753483576,nan,0.2850396957714501,0.197033950457096,0.6912509148026924,0.4014695669661657,0.33918033171399187,77766.44107067326,,True,72.37016312278745,27938,0.8858744222609891,175.94853660209273,169.46289760675657,-139.32751715074622,0.1,1.6683933709878682,0.04774979330808915,0.11062012774894395,0.06588317695546973,0.14455815680996134,0.04021538524149934,0.05678014925490843,2.46680929470503,0.5258890845113949,3.7860608702711196,2.6924814985445513,16.63166206352639,2.46680929470503,72.37016312278745
r3200_c4400,3200,4400,2d,powerlaw,,nan,,,,0.3718698003730267,0.3394327845044759,33185.42567097519,,True,,15220,,175.75298402331572,,,0.1,1.4766119206447654,,,,,0.04147013287993794,0.05505905872547444,,,3.165410232140412,,,,
r3200_c4400,3200,4400,3d,weibull,0.9558543974557153,1.2461761949499075,0.28506107397942315,0.19704901067998823,0.6912519058782892,0.4014697658487113,0.3391827910188548,77766.45292251033,,True,72.36978202066248,27938,0.8858008580048877,175.94887265488543,169.4635224031424,-139.3313196231663,0.1,1.668393498121921,0.04775531772680512,0.11061323680960836,0.06589813638962148,0.14463999419249202,0.04001638033343716,0.056820956230328984,2.4665776843327003,0.5258575759682533,3.7867498028347195,2.6923888765719446,16.63694942715778,2.4665776843327003,72.36978202066248
r3200_c4400,3200,4400,2d,weibull,,0.7953618895388991,,,,0.37186986912903897,0.33943337180096556,33185.42569137487,,True,,15220,,175.7530292351663,,,0.1,1.4766119210986153,,,,,0.04050498829461709,0.054879108102749145,,,3.16853294105164,,,,
r3200_c4800,3200,4800,3d,powerlaw,0.9698127149587251,nan,0.25495713104204965,0.18947180264941774,0.7431516109199098,0.41802392009631373,0.33437810879362656,192508.7141088183,,True,73.03931532453416,27938,1.069804658818848,171.7650699515394,166.57995837157154,-138.63469404263674,0.1,2.6249893154953923,0.03709980641354922,0.17489826233833966,0.17766157440203548,0.18470883831193313,0.053803110479548485,0.11326895119913812,4.101646024301075,0.5244013397167853,5.408166454964466,3.1054208899444635,15.990372781332011,4.101646024301075,73.03931532453416
r3200_c4800,3200,4800,2d,powerlaw,,nan,,,,0.41693543406931216,0.3613730749619626,82718.53206497165,,True,,15220,,172.32753143159468,,,0.1,2.331278095834215,,,,,0.04947367197613481,0.11453603035567757,,,4.530516499170385,,,,
r3200_c4800,3200,4800,3d,weibull,0.9730896089402087,0.3683532123538362,0.24591514730658032,0.18572039073069632,0.7552214361938441,0.4334789750263097,0.35216794566499554,191020.5888264657,,True,73.63856104136828,27938,1.122024452436627,171.7014172071265,166.47973704789965,-128.79456923520192,0.1,2.61482382397219,0.04397509457051564,0.1686866458623387,0.13918856916701508,0.10463413324256908,0.04616934708957102,0.14124536602842266,5.4256076885359885,0.5848796696812845,4.99795723135496,3.201658500762633,39.206013895800524,5.4256076885359885,73.63856104136828
r3200_c4800,3200,4800,2d,weibull,,0.6553224620887884,,,,0.4169356978455725,0.36137976402359,82718.53749461428,,True,,15220,,172.32798048634046,,,0.1,2.3312781723467353,,,,,0.04861527773247276,0.11382649791221867,,,4.536723305499287,,,,
r3200_c5200,3200,5200,3d,powerlaw,0.9028321505028308,nan,0.34304913102543794,0.15074077257873383,0.43941452971515044,0.21832285447988395,0.42640576077152426,199598.93268486118,,True,81.99875077244415,27938,0.24756955052587593,2.523757427229017,176.62367549318054,80.59165015724555,0.1,2.6728922441516527,0.10100488561419074,0.16770022013058164,0.07938800326048916,0.1146331912539172,0.02748197185375245,0.14363237804102583,2.641544282655395,0.5833416601686402,4.0440413211383595,4.1469202836275185,168.29160913694466,2.641544282655395,81.99875077244415
