chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9253269368465442,0.13896289087990196,0.4490037091003716,0.5328092972896901,0.30871321233499033,0.20918317612221116,0.4836765700343444,0.09853096933682073,0.1493173476664724,0.11264076379578354,0.8524685876764948,0.08593356276027667,4
r2400_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9845114651718219,0.19146314930445463,0.8489130803352927,1.4668936235669405,0.1305839777141286,0.3236146440916686,0.3051884966530637,0.11556086148392744,0.03985272784555208,0.08186508487166853,0.5949854358520172,0.09705356625008209,4
r2400_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9936289509747247,0.07821255112096222,1.30686281693152,1.4187403766613977,0.0839286109301193,0.23030906136145504,0.31007970723771844,0.10098561292467104,0.02602455910607977,0.09483249665210035,0.5298937559785974,0.07606013363262412,4
r2400_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,False,0.9997733924234484,0.05743385161069131,2.9883601778008337,0.46452882558591835,0.015860030361641374,0.020399660179433288,0.3148707724177928,0.21382359180453347,0.004993860010539666,0.08599157700612313,0.47880031841425624,0.001576201221831608,2
r2400_c2000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9995092962542413,0.013365323236914972,2.6452011953980135,0.22432387658338138,0.023471090818395646,0.0755620447509501,0.33062033117978507,0.20338727737353737,0.007760019819528781,0.12129842902100609,0.4818529388852604,0.07636581817165009,2
r2400_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8218292852844309,0.07455915218044885,0.14973576929135746,0.29473876111988795,0.49436585407397493,0.10997377558711657,0.5742194312443697,0.12589577404810268,0.283874479552995,0.10040633709142108,0.7627892806479022,0.04807432886597043,4
r2400_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9692055949171661,0.03847263337641986,0.9996617030375612,0.769331039699878,0.21405360867901424,0.08400801210058748,0.5816612272740772,0.23595547018116914,0.12450668472668047,0.04952899281163639,0.43568383754874557,0.06852048761726368,4
r2400_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9947356995934287,0.02645960799534761,1.932377734918028,0.8290343574236794,0.10099732760734091,0.14443692428307806,0.6974785719995201,0.29767512396460183,0.07044347183533584,0.11778210438512876,0.33446968517197956,0.1059381376355735,4
r2400_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9755423859424259,0.07592932130941646,1.1193450325372378,0.5289842999761932,0.19224241146586665,0.1628656365092088,0.5888091856520071,0.16753047340066657,0.11319409774299502,0.09407415210894,0.2917875792468322,0.08985959732556817,4
r2400_c2400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9048076902052542,0.1967746130425781,0.25901089359471685,1.2334604912936191,0.33975061927666783,0.27979771215023186,0.4401971828497012,0.16246428932795712,0.14955726547703055,0.07719192791751626,0.3017227961515523,0.09113546877543038,4
r2400_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8873793559573749,0.08294925034145498,0.4584455794165576,0.2646384257939101,0.4733581014193116,0.10171436205944616,0.7486696016603782,0.1244158608269614,0.35438882123230897,0.08884844922565534,0.7585666345858463,0.02897033033620496,4
r2400_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9898879079384398,0.015071097931484676,1.6080651705386595,0.8556712227263769,0.1393188756052341,0.08034416117416604,0.6956387897773979,0.2103619606719885,0.09691561401917288,0.0420727195485145,0.4201548572975881,0.027922697758950666,4
r2400_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.994659445181922,0.005148492549294948,1.9122456966146992,0.5380523939166775,0.09582553997170536,0.04422051344502812,0.6485732451335081,0.08464191714923104,0.06214988142611964,0.02840813739907966,0.3399669098552261,0.02295235151822896,4
r2400_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.5468616048275476,0.29708767556469784,-0.8666087247472807,0.483665640324434,0.6891564892706905,0.22292247357829179,0.2897039807699903,0.042653480355387165,0.19965137831519017,0.04238912666879603,0.4303388238450275,0.0651266099408394,4
r2400_c2800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.3206530437372389,0.19816736087786618,-1.1933385861982537,0.2858506151815553,0.8327819452225945,0.11603015381399605,0.2525055557035426,0.040402115872693455,0.2102820678583084,0.02526135986770535,0.5322145506693716,0.10199322510843317,4
r2400_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9000917244837021,0.017278508059677213,0.36437867664724877,0.17250464744246916,0.36443620569126434,0.027833844962013982,0.5246493811729753,0.0913036563805751,0.19120122979294896,0.03997140957563821,0.882369521900806,0.05186041321341191,4
r2400_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9322598030673788,0.017111567400457876,0.2078875831354825,0.34605151204831364,0.2754522741519156,0.0423611704191897,0.33910234455290633,0.13753758321127596,0.09340651197734448,0.050287176692666524,0.6032780122560065,0.06725249715170106,4
r2400_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9856061046650898,0.031759160492936755,0.6512452699739821,0.7137965610573532,0.12343193047160989,0.09737456557618203,0.23673351608694498,0.14338181429435035,0.029220474897943532,0.03044787739619063,0.3881150161323796,0.05482410087200332,4
r2400_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9986183319662303,0.03365133198409437,1.171710628179729,1.5281471387352292,0.03744487325386122,0.12573371518993748,0.12085366493627653,0.19077452365163045,0.004525350165803487,0.017464595509375555,0.19446146159380068,0.04034216903953242,4
r2400_c3200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9868576932649861,0.20819551149649848,-0.46717234989571543,0.8859467322425871,0.11493458189677594,0.3441382969485877,0.07203778431636099,0.27003999903478926,0.008279632621171073,0.18133612228138069,0.14155918580161644,0.07908847811939268,4
r2400_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9908173445127457,0.007447270276436272,1.333290454175132,0.1970493443986064,0.24344853451354131,0.0661801951137878,0.9235232886414773,0.11209654254894642,0.22483039120889386,0.07813662186631176,0.7876058189430635,0.02860515942726801,4
r2400_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9949748579711929,0.007639231440620022,1.945513225639215,0.8442744361739466,0.10836971378646132,0.06689940922711399,0.7582869549154256,0.11913718003890421,0.08217534027219198,0.04426575205612472,0.4065830983462879,0.01626336353952734,4
r2400_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9953974601978457,0.013502190347192421,1.9404870453909648,1.5437758063075584,0.0830597932334286,0.09118612830675012,0.5782739938915098,0.2312813257559365,0.048031318364897754,0.04601730931866205,0.244026981864342,0.020201491025277282,4
r2400_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8367575906890575,0.06482793975035185,-1.499328756108385,1.7951827155381372,0.4054250299255973,0.17226472004760338,0.09052329467517599,0.14442286225211773,0.03670040945264689,0.017020740300425673,0.10414169807868069,0.03160533549412076,3
r2400_c3600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9899487739984545,0.051077991888963864,1.4791166440321586,1.6629277710186694,0.11642738212577382,0.14260167142175423,0.5110075644355798,0.30995887652578946,0.05949527297370224,0.014305393600447249,0.18779672588605625,0.06419444819627024,4
r2400_c4000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9906780554916399,0.007803275566060471,1.5195857997889366,0.18071207824058472,0.18897079294973002,0.021183329444213993,0.8636592187443557,0.12035325573079159,0.1632063674044652,0.03137486912325004,0.8395067806368145,0.05338118085131679,4
r2400_c4000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9986515397669997,0.0026368474939142965,2.263733540006686,0.2735531565430217,0.0961449225735606,0.017414922208664526,0.9248117500116785,0.10308000792296064,0.08891595409999191,0.011979430789054743,0.573852357526809,0.04400559233772263,4
r2400_c4000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9995398737536025,0.00011410989538118699,3.1361029778468463,0.1479640208845152,0.02816461934542209,0.00010998867661103987,0.6481807125976988,0.0982317210967995,0.018255763037358624,0.002740944100377571,0.28628489367035037,0.0015200783051673994,2
r2400_c4000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,False,0.9999993904531675,nan,5.524042273491654,nan,0.0007967862442756371,nan,0.19971142246747406,nan,0.00015912731424680375,nan,0.08099143620120498,nan,0
r2400_c4000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,False,0.5175200260825112,nan,-7.31910598331142,nan,0.6946078223242194,nan,0.0004603544321826087,nan,0.0003197657896356644,nan,0.04897066440511123,nan,0
r2400_c4400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.9766830104814661,nan,0.9925552332126335,nan,0.17177851054269247,nan,0.4634790344137889,nan,0.07961573819936596,nan,0.8200874275228593,nan,1
r2400_c4400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9875743631807781,0.008830760731494624,1.2371613610339276,0.302123241166618,0.12287771369998855,0.04584717604724356,0.42341425425595497,0.1512886041698424,0.0520281755109574,0.03512750372136012,0.6962701561450327,0.07289981167290464,4
r2400_c4400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,False,0.999871502165849,nan,2.40076838970667,nan,0.011426828225457408,nan,0.12605676651849856,nan,0.0014404290176634738,nan,0.2511626410860644,nan,1
r2400_c4400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,False,0.9998906497145793,nan,3.739044342704512,nan,0.012173384968356184,nan,0.5119855241035013,nan,0.006232596883137525,nan,0.251657803719483,nan,0
r2400_c4400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,False,0.999863247675259,0.017924044144749685,2.9638785864860693,1.0668910348619876,0.012024913669840074,0.05050229631510056,0.23295824307367852,0.0490080105227859,0.0028013027616386036,0.004828921007641866,0.18583443776076985,0.04530892478236225,2
r2400_c800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8932424785397723,0.04707136785408617,0.27290926294414586,0.11492461687614318,0.3670878338133285,0.07192872512088817,0.4822730326990221,0.03925310268127959,0.17703656288006858,0.050943103668661185,0.7294015314022834,0.08573420768003165,4
r2400_c800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9612729544638821,0.11932529419922858,0.397570209365699,0.4766031652929533,0.20636996078713513,0.18878329464860244,0.30712065811793904,0.029234200369786717,0.06338047817271822,0.07125510385451032,0.45942200734370237,0.050746406460964184,4
r2400_c800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9808888751095085,0.25654186933154105,0.9363845962429327,0.9610839867671417,0.14926071209711872,0.3714706460857506,0.38072568113566496,0.06676910482859394,0.05682738627996991,0.17191542316285763,0.3602939866033033,0.06334568123019692,4
r2400_c800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8698492194710364,0.07633197990191147,0.12660897129971938,0.02927593348944348,0.39773197847034314,0.08574886451756626,0.45141510609294355,0.06060280876428309,0.1795422232577463,0.07283353727637058,0.5504916412606534,0.11515449365294134,4
