chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c1600,1,0.03821828837304667,0.03821828837304667,0.24582368895582565,0.27033244898014797,0.13737561428711242,0.13715978200067916,12.631898276898559,12.834308494918991,0.14057779829821576,0.7007572508432445,True,True,True,-0.024508760024322312
r2800_c1600,2,0.07625551053335333,0.07625551053335333,0.1613630876226531,0.16037624871572512,0.39197858666510443,0.41785794044604857,12.853881263946871,12.458395210435016,0.01867782853423642,0.57557649442005,True,False,False,0.0009868389069279948
r2800_c1600,3,0.15214974647591237,0.15214974647591237,0.1660721113621766,0.11999058358981037,0.66693119710556,0.9057142821852457,12.292610518706473,10.983803820384695,0.06519660045852743,0.37388050229430847,True,True,True,0.046081527772366224
r2800_c1600,4,0.26240258229115665,0.2760041632626885,0.28082835666906436,0.30050720078588466,0.5607192088497631,0.596730958555907,12.202532287953188,11.460057307569812,0.5288892102135052,0.484999953614536,True,True,True,-0.019678844116820304
r2800_c2000,0,0.01915451822365661,0.01915451822365661,0.42779313960793797,0.4159012478952747,0.04520862717209991,0.05013204249897384,14.247938988861872,14.298436502017656,0.39688870144333527,0.8173848231048261,True,True,True,0.01189189171266325
r2800_c2000,1,0.03821828837304667,0.03821828837304667,0.39895652409530635,0.35067225060736196,0.09175585067060855,0.11754448853310574,15.707380902276965,15.664833552446872,0.31759709176351986,0.8209159408058428,True,True,True,0.048284273487944396
r2800_c2000,2,0.07625551053335333,0.07625551053335333,0.39265725561640713,0.285533518794894,0.1779047778403649,0.2292993431563764,21.132565161104303,20.920901255929742,0.3295149707683978,0.41769218015594756,True,True,True,0.1071237368215131
r2800_c2000,3,0.15214974647591237,0.15214974647591237,0.26869755100390974,0.280976272726742,0.47903530219438734,0.4747978295756548,29.419801089812992,28.74305080941663,0.44914820417212076,0.31699724379667094,True,True,True,-0.012278721722832286
r2800_c2000,4,0.26240258229115665,0.2760041632626885,0.17152562338355604,0.23436340668794114,0.854223563922926,0.7124378204949596,32.30867117350927,30.696103831420846,0.5093784025355269,0.2930553392983314,True,True,True,-0.06283778330438511
r2800_c2400,0,0.01915451822365661,0.01915451822365661,0.648513556170239,0.641913352833895,0.03403383402893573,0.03555330052746652,170.6959520031827,170.89965420138728,0.4406437958941823,0.84323167077564,True,True,True,0.006600203336344035
r2800_c2400,1,0.03821828837304667,0.03821828837304667,0.6005259332684602,0.5918797083618804,0.06984954517967232,0.07481321302818823,171.22218094224183,171.68482165190778,0.36389680398430524,0.8424804557705431,True,True,True,0.008646224906579736
