row,col,chunk,central_ok,converged,a1,a2a1,a3a2,alpha,beta,s2_noise,var_inf,rms,se_a2a1,se_a3a2,se_a1,n_ok,floor_frac,degen
3200,2000,r3200_c2000,True,True,1.697634112234785,0.44011506686616336,0.2209218289900351,1.2989058200948018,2.0390911827639058,0.27101045566132415,2.99328036123528,1.6277619346044228,0.6324055559698069,0.09179996834820052,198.04453513007246,4,0.09053961639245926,False
3200,2400,r3200_c2400,True,True,25.28393690368963,0.05421430253629893,0.14490025418769514,1.1920005677331336,9.999999999999998,0.28215023729694677,3.999999999999999,1.9335633301356725,0.34023841076702815,0.20285036889964642,31.09510018489901,4,0.0705375593242367,False
3200,2800,r3200_c2800,True,True,2.628193494091026,0.4502845281426712,0.11768114367491682,1.2747053385763913,2.086095949172544,0.32771428148805176,2.331882128529216,0.9594904709844834,0.2947787274181943,0.17570547220969365,42.57218793914597,4,0.14053638366993723,False
3200,3200,r3200_c3200,True,True,3.6235486472476888,0.5751205246322563,0.37592506113586255,0.9530255135710151,9.999999999999998,0.4230833037706862,3.572202515379896,1.9476418675736085,0.19984260942004428,0.07387103926009451,1.404593129102383,4,0.1184376591050276,False
3200,3600,r3200_c3600,True,True,2.9533368418525465,0.3468197052769969,0.2615564490725714,1.0072726621201455,9.999999999999998,0.3107484566536339,1.3679153022467663,1.335605784176009,0.23452026631610084,0.06187664654117313,0.8239152653583657,4,0.22716936943627825,False
3200,4000,r3200_c4000,True,True,1.0717620686773508,0.2546198538227398,0.4933010321881552,0.5267007672844257,9.999999999999957,0.09479003088083858,1.0168278901697991,1.6598400526284838,0.06824408974082576,0.24294971511023586,0.7106804887576706,4,0.09322131286643769,False
3200,400,r3200_c400,True,True,5.0618930577012495,0.34681508528783156,0.5377657377836508,0.36601305611910095,9.999999999999998,0.08466766669483972,2.2757542726899236,3.0379946200574923,0.32581116198057913,0.270976445864781,13.527140303725176,4,0.03720422178742664,False
3200,4400,r3200_c4400,True,True,0.9074364058635728,0.43491909537927526,0.3042858636485034,0.3463819261573312,1.1041331700434718,1.000041055879013e-08,0.98539889184467,1.241162151809752,0.0487011177028291,0.0720120981943158,0.25545653179821404,4,1.0148591237066776e-08,False
3200,4800,r3200_c4800,True,True,4.300579384514727,0.10390985803159017,0.4334470744573718,0.3557068814277497,9.999999999999998,0.01822741225144894,1.1512352756890218,1.6452536296712945,0.30496824941908135,0.17907384478910932,12.689112302893095,4,0.01583291672550575,False
3200,5200,r3200_c5200,True,True,7.183667789454381,0.3230289577936802,0.38865231782479914,0.24178791879834927,9.999999999999957,0.07669409937546756,1.0843361852479891,1.5981526806113933,0.19831587246572285,0.09580083780439062,1.6248400101687595,4,0.07072907869244216,False
3200,800,r3200_c800,True,True,24.69567967216733,0.03339645788604298,0.6071665553885656,0.7679047097153955,9.999999999999998,0.3395511623924348,2.7877864968459845,2.0749699475442136,0.1958586854483354,0.20241540487603024,0.7518669355956177,4,0.12179955774109406,False
