chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9800747210917942,0.086578920396681,1.1924862058092298,0.7420227400039692,0.16934491063002874,0.19070627096757314,0.5580361427543307,0.1219287284815729,0.09450058072305807,0.0912887390584308,0.3998335524832122,0.06644292902098843,4
r2400_c2400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9120292816602796,0.32965594524809694,0.302854252596642,1.607188296612808,0.32736052239344576,0.40894601297733874,0.4431535531691763,0.1298645242161064,0.1450709786659732,0.12379835003389691,0.45723352325851535,0.1171122129806072,4
r2400_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9300294058365637,0.09376325887195668,0.6543569796378748,0.39313248583294413,0.41594023459167834,0.11071584327680932,0.8002295009634589,0.14227833821378227,0.3328476463579228,0.05828358324706322,0.7446637354307357,0.021653650500632674,4
r2400_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9790856808031236,0.02414576609230112,1.2470385525633132,0.4510204766495399,0.21436513334023088,0.07338889111498273,0.7459953330277734,0.0862622365448702,0.15991538903568858,0.03343928261843162,0.5752855510873365,0.025186062329488827,4
r2400_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9955326583011262,0.004987006840109319,2.0061324132180705,0.889165592883348,0.08894473363894083,0.045409332249128624,0.6612603397473978,0.1399059329210914,0.05881562478482781,0.02086420012185475,0.3016266848904303,0.03875930639084626,4
r2400_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8983566782388998,0.11993281520323014,0.207990649885764,1.8187781387852537,0.3490964675884706,0.27453794529508063,0.4298081495638285,0.1104233500586407,0.1500445067534696,0.11026666337481753,0.20023905405172937,0.02845274632587911,4
r2400_c2800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7101362655049377,0.321036094948717,-0.4197175514362841,2.153539078619158,0.5670863121855352,0.4467435178413858,0.3727075138187389,0.1721140728928047,0.21135732953530803,0.1740504178910028,0.21996771642049145,0.06288598402011432,4
r2400_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9173991694666186,0.06251091980225917,0.5572653229269289,0.4389880745716265,0.35984325915704335,0.0781332217755128,0.6282472934499618,0.14008968113388143,0.22607055363162568,0.017044673986385612,0.8192534497137235,0.055324844664652026,4
r2400_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9637411024184147,0.03315692615885434,0.9668997060636206,0.529151389688778,0.24763061526891073,0.06893525370256422,0.6512137226473061,0.17169674864500545,0.16126045481071022,0.02710720844427211,0.6678555389217808,0.07712365383076687,4
r2400_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9941756131353724,0.006220933001816903,1.6923113371452416,0.8989306565209234,0.08633965297587538,0.03721092560859451,0.4689988460476166,0.2190662093903183,0.04049319761383722,0.005365876128760537,0.3607557184767128,0.048678309874552995,4
r2400_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9988433974475385,0.021648976495869603,1.7142368740239757,1.1167924199380055,0.03465575380383715,0.11349783713637332,0.1924238788195122,0.24737485473349288,0.006668594570348408,0.050435486262120945,0.1818319182993262,0.05153760746289784,4
r2400_c3200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9974329445771769,0.45532217083662957,2.016502268566893,1.2527804423902216,0.05578741782313678,0.5802768975880765,0.4190753033979351,0.21609015358554506,0.023379129050018415,0.25468954602707733,0.2084773002981133,0.13658988636982877,4
r2400_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.969519181354913,0.018129796247811483,1.0485836748590742,0.2760255258031301,0.27492819696009624,0.06993750888982803,0.7845369228092509,0.05960619100769536,0.21569132163656957,0.05606704190414195,0.7303969105709603,0.02812410565165303,4
r2400_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9921704929154265,0.012422161112639907,1.7133666843088484,0.5885200452619889,0.1407049571133462,0.07563503491870771,0.7805758211767218,0.0977439469581949,0.10983088744238564,0.052043115350571385,0.46247278664164565,0.008602594755069899,4
r2400_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9971144773104089,0.013489864404800973,2.226688945146554,1.0333813345300147,0.07224035424104278,0.09606030481948284,0.6696048470757819,0.2166763353548494,0.04837249135427376,0.06470683670208141,0.27660556388905616,0.030818555748929378,4
r2400_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9936540844039103,0.1328250863820133,0.7809240502094157,2.3577946846439826,0.08092654102329298,0.2868479826148489,0.17670221108315162,0.10183767287565355,0.014299898734127245,0.024374234573600214,0.1275820939400485,0.047080733260571474,4
r2400_c3600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7635405052664626,0.24872415519348492,-0.39347572964103916,0.8509077338800438,0.5098497276430758,0.23024202557308723,0.34399953340055855,0.1514685484142711,0.17538806841361992,0.0447949408709855,0.20429782325666732,0.07524927933325609,4
r2400_c4000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9805332848877498,0.01107262164848508,1.2288138094661756,0.18831805527591108,0.2409347228253173,0.02564570446927267,0.8233158011865165,0.09519414568618792,0.1983653643565774,0.026632556146573907,0.7369980391412934,0.02268582370249184,4
