row,col,chunk_id,size_ly,pix_ly,flux_mad_std,s2_floor,s2_plateau,snr2,snr,floor_frac
2800.0,800.0,-1.0,,0.001599999999996271,,0.00043693530516665416,0.019984368361970345,44.737591184919204,6.68861653744025,0.02186385365064272
2800.0,1200.0,-1.0,,0.001599999999996271,,0.0005620666186038277,0.031150399441020184,54.42118747133162,7.377071740964135,0.01804364081006532
2800.0,1600.0,-1.0,,0.001599999999996271,,0.0004435574155133602,0.01843633113658717,40.56470051402366,6.3690423545477906,0.02405887658597724
2800.0,2000.0,-1.0,,0.001599999999996271,,0.0010665746721137128,0.08270971592664271,76.54704671800478,8.749116910751894,0.012895397598266257
2800.0,2400.0,-1.0,,0.001599999999996271,,0.001529780416720511,0.14025934598395162,90.68593377906787,9.522916243413457,0.010906798445328181
2800.0,2800.0,-1.0,,0.001599999999996271,,0.000660931278419863,0.03745442518987398,55.66916729893466,7.461177340000347,0.01764628011428005
2800.0,3200.0,-1.0,,0.001599999999996271,,0.0004300196630095702,0.01302977535581246,29.300417577701506,5.412986013070928,0.03300284550322217
2800.0,3600.0,-1.0,,0.001599999999996271,,0.0002324427626225739,0.005871855231078691,24.261510252367138,4.925597451311581,0.039585915094141874
2800.0,4000.0,-1.0,,0.001599999999996271,,0.0001839488843543781,0.002895291682173201,14.739653395208489,3.839225624420697,0.06353380057939668
2800.0,4400.0,-1.0,,0.001599999999996271,,0.00019543702638971598,0.0036205827689322284,17.52557233301594,4.186355495298499,0.05397943890876818
2800.0,4800.0,-1.0,,0.001599999999996271,,0.00017616830143930197,0.003535042279528204,19.066278953970546,4.366495042247334,0.049834849913821644
2800.0,5200.0,-1.0,,0.001599999999996271,,0.00019976076767389006,0.002735999701211692,12.696381592196412,3.563198225217959,0.07301198446236015
3200.0,400.0,-1.0,,0.001599999999996271,,0.00025633534553960567,0.0038492650160675567,14.016520675151362,3.743864403948327,0.06659332222375276
3200.0,800.0,-1.0,,0.001599999999996271,,0.0002646018045218344,0.00834031092609044,30.520234494100794,5.524512149873579,0.03172565230081509
3200.0,1200.0,-1.0,,0.001599999999996271,,0.0001686057035710518,0.0027113297420025143,15.080889819127254,3.8834121361410063,0.06218561356042376
3200.0,1600.0,-1.0,,0.001599999999996271,,0.0001745812547801563,0.002914803274213732,15.695969323191289,3.9618138930534443,0.05989469557846904
3200.0,2000.0,-1.0,,0.001599999999996271,,0.00039545294146579694,0.014262365621273724,35.065898431323944,5.921646597976271,0.02772702312973522
3200.0,2400.0,-1.0,,0.001599999999996271,,0.0006162598244841431,0.02648522066689213,41.9773605460364,6.478993791171312,0.023268064564570506
3200.0,2800.0,-1.0,,0.001599999999996271,,0.00031316313614933663,0.00818583130064607,25.139191864340415,5.013899865807096,0.038256729786823256
3200.0,3200.0,-1.0,,0.001599999999996271,,0.00014125485317755695,0.0015776834418687546,10.169056541268787,3.18889581850345,0.08953307706027618
3200.0,3600.0,-1.0,,0.001599999999996271,,0.00013043296156048124,0.002325396484388148,16.828288620970024,4.102229713335179,0.05609063333335192
3200.0,4000.0,-1.0,,0.001599999999996271,,0.00015584244909934173,0.0023171648488203157,13.868637282151795,3.72406193317885,0.0672556590778089
