row,col,parent_chunk,parent_snr,coverage,n_ok,central_ok,r21_c,r21_jk,r21_se,r32_c,r32_jk,r32_se,cov_ab,a1_c,a1_jk,a1_se,alpha_c,beta_c,chi2_c,pull21,pull32,wall_s
2800,3800,73,4.09829,1.0,4,True,0.20155371379569245,0.22239055321743034,0.10136202778320111,0.9407770098052597,0.8163724683762105,0.26269358006161864,-0.026128115671802083,0.3766307691905782,0.448920987402041,0.0848862061257509,0.7147992125867757,2.4308391275351657,0.39969433146682215,0.20556849421269385,-0.4735728273217347,52.57263898849487
2800,400,65,4.05766,0.921415,4,True,0.24373582404206756,0.17568132994410446,0.31821727433803354,0.4481817999636361,0.360975950292394,0.39819822727817145,-0.0036479224639811864,0.3222098624161083,4.249750938611175,8.25540058153362,0.7140058248095578,1.0,1.6739195059179952,-0.213861721490552,-0.21900109969681575,61.95690298080444
2800,600,65,4.05766,1.0,4,True,0.2025961605099573,0.3455317324978139,0.2845506691925543,0.19969391780676737,0.214390856092799,0.06273723608658645,-0.017690664592858205,1.717339769284641,1.3548889559942119,1.645727196073032,0.7506362563720073,9.999999999999998,1.1842385316723494,0.5023202805793884,0.23426180690758736,42.00945496559143
2800,800,66,5.51708,1.0,4,True,0.0025331346832005654,0.17083292809916376,0.18434121390285074,1.2316736289362246e-08,0.41468967127078216,0.426350377444133,0.06375515866157622,28.06036544258977,11.901529361363835,34.46579828337354,0.7614872268495655,2.904695938458289,2.0906746980253046,0.9129797393254581,0.9726499163434771,47.69804906845093
3000,1000,66,5.51708,1.0,4,True,0.22027017533410653,0.3332249000025019,0.44171982156968015,0.3356629551422658,0.31595748925236267,0.05642580762093951,-0.019798647000817928,2.623993563012153,3.277392010431477,4.6047549618352335,0.48138788910067115,9.999999999965372,1.9100140576951548,0.2557157708408995,-0.349227892709691,81.53971576690674
3000,1200,67,5.54549,1.0,4,True,0.05801678420929672,0.34096362552455395,0.1143302791231679,0.3952338736943621,0.4469827743897753,0.16787447193152988,-0.015771780864860044,29.61396303180412,1.7470568551471546,2.2338656661906255,0.5905350128623454,1.0000000000000004,0.8870377222757535,2.4748198245054476,0.3082594994938824,62.865939140319824
3000,1400,67,5.54549,1.0,4,True,0.23787583166602916,0.5252585487449062,0.23309016587897236,0.31650833409224677,0.3928715621387419,0.2050170967148829,0.04547331419407972,1.7289476213537052,1.1140274061947428,1.7582236971353926,0.5887010335566686,1.0,1.1605875724646018,1.2329251043053229,0.37247248775887903,52.859034061431885
3000,1600,68,5.36335,1.0,4,True,0.3392282471112512,0.22179576126441483,0.379389183227169,0.41922285547693516,0.19019467562871886,0.37625763986431315,0.08471797140589157,0.24917361821829517,2.672677945359576,3.702826885229075,0.8304963595919911,1.1896475708515803,1.415024809160149,-0.30953040054523817,-0.6087004105240466,42.38204503059387
3000,1800,68,5.36335,1.0,4,True,0.3337419237767568,0.3912188524245124,0.07865707970367108,0.596869455185328,0.4553814777667536,0.17240324017651384,-0.009480747242888617,0.2945972078629151,0.43992935617163886,0.5000167801091265,0.7300410055006104,9.999999999994975,1.6394035071686262,0.7307279759723013,-0.8206805003996034,42.798407793045044
3000,2000,69,6.46064,1.0,4,True,0.6077428044916297,0.4851669544363565,0.5442745990774877,0.2903694622511976,0.3574264970628678,0.31502820779324053,-0.06878717525780675,3.6248508556711716,10.109318621653918,25.9271057680274,0.5126451197133393,9.999999999999998,0.5708896802849261,-0.22520957300420003,0.2128604142511616,116.47325611114502
3000,2200,69,6.46064,1.0,4,True,0.15565965961170544,0.1325683979049507,0.2571434663180615,1.4268989030027938e-05,0.10159486385613037,0.3047845915683911,0.0705933963263288,11.458694283147294,98.11504534691329,177.1276448592412,0.538005859701137,9.999999991183495,13.923524584013379,-0.08979913834634667,0.3332865166981596,58.81307005882263
3000,2400,70,6.95587,1.0,4,True,0.20638051959645018,0.1398594685520803,0.28943212687916137,0.48621763832028075,0.410039346586179,0.0946503377570816,-0.014029032344370383,0.9978078943450367,6.314414520963598,10.600131990554557,0.871162761858473,2.0698369744726297,1.579263871355129,-0.2298329897293764,-0.8048390902694077,66.38700413703918
3000,2600,70,6.95587,1.0,4,True,0.29624275632728486,0.27095397744141136,0.08169754371534485,0.6645033806654803,0.7077530278364628,0.1950793420762724,-0.004829617097468705,0.4630441654432377,0.5975372655409688,0.3271202677390619,0.6466056302271487,1.0000000000033218,0.36418706669295137,-0.3095414835724569,0.2217028554159909,48.65085506439209
3000,2800,71,5.97031,1.0,4,True,0.5000137665986119,0.47157425284766696,0.1672682314764863,0.632590811979256,0.6039174868219869,0.16559228704162463,-0.0016654444593670141,0.2194857436613372,0.2822034912571774,0.09887169681836772,0.5895259384451994,1.0,0.7091807823498922,-0.17002340193297713,-0.1731561636687922,68.68489599227905
3000,3000,71,5.97031,1.0,4,True,0.22784723091865292,0.23069976030736666,0.3041940581564578,0.38783429209987724,0.3762514657586335,0.12798806152859576,0.03195104898867889,1.837976199478373,5.3218120125757284,9.607237963192524,0.7070524773303118,9.999999999999362,0.5872440445532339,0.009377334343745108,-0.090499271595389,69.07653284072876
3000,3200,72,4.5613,1.0,4,True,0.4000892958080768,0.42597105701296134,0.08855375770057851,0.44474283260339736,0.4392433963839921,0.10847631194940426,-0.007073844295232595,0.13450518863674576,0.15878828223201064,0.07705110753534085,0.8279156235515109,1.0,0.5385313753953436,0.29227174404497885,-0.05069711645405403,44.64185333251953
3000,3400,72,4.5613,1.0,4,True,0.222125513472569,0.2965959721638389,0.5035118825547554,0.24941153513767297,0.28874195166536565,0.09199888569503087,0.012641802446582553,0.5552508593949158,11.711388365727444,19.918990426007348,0.7060470793939083,1.0,1.2969095347096775,0.14790208785821737,0.42750970547697653,91.01176595687866
3000,3600,73,4.09829,1.0,4,True,0.33652393761899113,0.2260725075095112,0.22360617001661137,0.5608989615331599,0.4132766380740869,0.41834449373706345,0.08280567857948647,0.14183943667146778,1.2445082352270556,2.9221286710764995,0.7453034111282029,1.0000000001059954,0.7298814424151642,-0.49395519855858483,-0.3528726340828956,52.400474071502686
3000,3800,73,4.09829,1.0,4,True,0.21992600701641388,0.32327354590669855,0.2119573067503164,0.5711494140149502,0.5171578065096146,0.2971882514882079,0.011049470972059335,0.5741823578952058,0.9352958381864965,1.194324537913161,0.5754529366445196,1.0,0.7421472599648545,0.4875865827641745,-0.1816747709068773,67.21074104309082
3000,400,65,4.05766,0.871585,4,True,0.19767656015404864,0.23307994756718609,0.09116983710366389,0.6549376189417798,0.5728827937727273,0.2407272989443594,-0.021535987978818383,0.4184158731462092,0.43726347524421005,0.13847026850698377,0.5638780638278692,9.999999999999998,2.5456550343360886,0.38832346900962794,-0.34086215202380626,81.79664301872253
3000,600,65,4.05766,1.0,4,True,0.000960202805760218,0.149220846091259,0.251221711060366,0.0,0.39155234859940136,0.23579114103531978,0.05126744866891085,125.18275546251658,10.791546952574521,23.154188687220753,0.7737342757585772,2.4720805020752903,1.8036888202591421,0.5901585601806256,1.6605897358151793,78.82610511779785
3000,800,66,5.51708,1.0,4,True,0.4806565434155266,0.4409011373587678,0.33971966591570923,0.2175957910124713,0.20304326688224836,0.031568040203456424,0.002105927835445961,0.38236134179053166,0.9119650307615701,0.78518310870139,0.6449548978030349,1.00000000110441,5.642308668046041,-0.11702415269248165,-0.46098915347394864,51.91891407966614
3200,1000,79,4.33559,1.0,4,True,0.0939818668563724,0.18963087451898739,0.25605364777792217,0.2233832456374353,0.23470073289789672,0.04257699324748468,0.002923118262294684,10.752294983392641,13.703257119347944,14.77266634127699,0.5146023064495311,9.99999999998207,0.9687604811331083,0.3735506542971507,0.26581227083549447,112.94430685043335
3200,2000,82,5.24356,1.0,4,True,0.6249974055779437,0.4981566090702824,0.1618814996287484,0.17195425754068364,0.2661020960316804,0.14653807879382474,0.0012955195472055302,1.8484430831433074,1.8048662926042853,0.43136587928331477,0.7787553402195263,9.999999999995095,0.9838825074687148,-0.7835410272239394,0.6424803659631727,37.194931983947754
3200,2200,82,5.24356,1.0,4,True,0.6386294590514985,0.7289086161059075,0.12833410629415376,0.21791765796875634,0.34814055947676703,0.042437887463159116,0.0026495356902890886,0.978646906536506,0.6183879886116213,0.2234573896088454,0.9616797558136437,9.999999999999998,1.444323250292261,0.7034697140250524,3.0685528732093204,41.14173698425293
3200,2400,83,6.55299,1.0,4,True,0.403825092171525,0.6786708384954687,0.24809263987004354,0.1699563359084725,0.27881326298967957,0.13518229639301793,-0.024530639182339935,1.7254555644859473,0.7222262556433555,0.19455882742242533,0.878926603488677,9.999999999999998,1.9843598066413293,1.107835147660624,0.8052602299692065,44.28888702392578
3200,2600,83,6.55299,1.0,4,True,0.596065068950773,0.3834123825589554,0.09392762426099391,0.0884437918582312,0.2343465540867943,0.06609152324721074,-0.006149680646463764,2.344941697798681,1.5272657548819615,0.10546951101616663,0.8251277291441991,9.999999999999998,1.2104388607742511,-2.264005803031129,2.2075866171645644,38.706291913986206
3200,2800,84,4.68058,1.0,4,True,0.7780617291280361,0.3905392617603691,0.09205308800118692,0.12341312244471361,0.2874396851712344,0.044501141708039274,-0.0004370445442447605,1.6796758590791978,1.7145712428304543,0.6830161546442376,0.780074774072159,9.999999999998986,0.9602034624125112,-4.209771511007543,3.6858956069634696,42.03000998497009
3200,3000,84,4.68058,1.0,4,True,0.2532142509803717,0.2455558917555376,0.31537546758562274,0.13625795819179687,0.2140326894986263,0.18518903833006367,0.053733291152867874,5.094506071430922,9.153614890069978,13.275160680414928,0.7902840147540898,9.999999999999998,1.171398895841958,-0.024283306762771253,0.41997481064840897,49.774218797683716
3200,800,79,4.33559,1.0,4,True,0.4422790903414877,0.38175909914791856,0.11056958060211657,0.34300029599224535,0.3538043719359903,0.1502606643320767,-0.011023215516899278,0.8370847346975756,2.956790657985801,4.955609220321341,0.4729908837144443,1.0,4.015582663278215,-0.5473475694128721,0.07190222399035777,52.89376091957092
3400,1000,79,4.33559,0.96699,4,True,0.012525256583314015,0.034712239651068996,0.03734182256039438,8.006537187620153e-12,0.015138225987447214,0.03851941237584286,2.5703110961894263e-05,8.909401703080555,31.45122273012086,83.00822680266637,0.45993092965099575,1.0000000000112852,1.3787798419164,0.5941590834745978,0.3930025160231804,43.26090979576111
3400,2000,82,5.24356,1.0,4,True,0.8279235140619475,0.6150246567268439,0.41971142603260464,0.2913266135948685,0.2524093926011641,0.11981451201569218,0.034761762105853855,3.9334278230544726,10.421438571027368,10.190755151847707,0.050850948093899374,9.999999999999998,0.11036708881332759,-0.5072505634348989,-0.3248122480239073,75.47173476219177
3400,2200,82,5.24356,1.0,4,True,0.8127232983234134,0.565797233676659,0.4325744923183219,0.2730749077527333,0.2690953645934339,0.13241274452691065,0.0451931329917351,3.316024915244473,8.176879224275279,9.564016930652144,0.03464143538542694,9.99999999999983,0.09319449198703753,-0.5708289994710252,-0.03005407956400002,47.23317217826843
3400,2400,83,6.55299,1.0,4,True,0.9227331857570413,0.6850429542787093,0.29147948861042855,0.33570800388837396,0.3784650555085081,0.14489617658664403,-0.0021166463933618195,4.897838909630956,4.138211216100421,1.270210247075652,0.027674245322407753,9.999999999999998,0.028755822404131458,-0.8154612614818069,0.29508750767185765,46.17255401611328
3400,2600,83,6.55299,1.0,4,True,0.01982229747343814,0.062287974788435736,0.09069305621531776,0.0010643795461630346,0.01693717647755997,0.049151033107563684,0.0042669909943128395,13.32451046920826,10.439187851236616,12.738419546456447,0.03423832023121042,9.999999999798199,0.04547260489768549,0.4682351558886521,0.3229392329691301,37.19920206069946
3400,2800,84,4.68058,1.0,4,True,0.5667961142071871,0.5839101891416203,0.2238953668723927,0.5684918534120232,0.4579952934978744,0.22545192594930394,0.009036938081863068,3.0690637826238047,2.4499760296124107,2.239721770851708,0.04288740701619926,9.999999999999998,0.05346408432561495,0.07643782528196397,-0.49011140378989526,50.231234073638916
3400,3000,84,4.68058,1.0,4,True,0.8137304727747766,0.6215662396018663,0.12190614537256192,0.25956446572666203,0.25910293429171827,0.03981232180668812,0.003336857702256256,4.219748346714812,4.686919989565595,0.8764633298924613,0.06608341917919833,9.999999999999998,0.15583772563055837,-1.5763293358643244,-0.011592678196081231,62.36732006072998
3400,800,79,4.33559,0.8966,4,True,0.056036255217369706,0.19122049546960052,0.16750215602243074,3.544780579841416e-05,0.6352397572233018,0.5820000772336179,0.09284318817297388,3.9924568215453458,1.2298966630912194,2.725651666963523,0.28688635569963783,3.7131520521178945,0.765715988422483,0.8070597027666191,1.091416194370244,5685.9367418289185
