chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,beta,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_beta,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,se_var_inf,theta,var_inf
r2400_c3200,2400,3200,3d,powerlaw,0.9626507654408964,nan,0.2595177488516153,0.1765338095065297,0.6802379039110215,0.657746615264394,0.23879688887543324,,152473.45561223538,,True,78.34735396933425,27938,0.963617499064191,173.47507225237626,176.44677735860844,153.2493936306386,0.1,2.3361432246679676,0.01985508585028838,0.027673924897079732,0.03952912255081967,0.16848604646246065,0.04807517145386075,0.0573624295318108,,2.6592876571800232,0.2914277013104143,2.509987752565215,1.311150716281132,163.2167514528729,2.6592876571800232,,78.34735396933425,
r2400_c3200,2400,3200,2d,powerlaw,,nan,,,,0.6532659163321972,0.23991392977137327,,112275.38732800251,,True,,15220,,174.15755263168617,,,0.1,2.7160324522609676,,,,,0.04183500068305028,0.05071612925445032,,,,2.3951761330647012,,,,,,
r2400_c3200,2400,3200,3d,weibull,0.9498016161000005,0.31677777849334,0.2871844628644527,0.1843431393393241,0.6418980243591091,0.7786503367447164,0.24504861875887873,2.2293650015158413,127953.36048294847,,True,77.2662853774511,27938,0.8043047134620207,173.4482799866447,176.70325085135525,155.952423395446,0.1,2.14007104802425,0.02762108087153706,0.037675124022822346,0.034147517949119195,0.16768700897924485,0.06400934968190812,0.05305455662975441,1.1561459589859826,2.606226372924129,0.3518709560565189,2.4693695431892415,1.2641181320709183,10.497923086198515,2.606226372924129,0.10030463141801857,77.2662853774511,0.8892872379053933
r2400_c3200,2400,3200,2d,weibull,,0.2197229015057894,,,,0.7918818238450758,0.2447449835992649,1.9609939604368736,90077.00453020513,,True,,15220,,174.15009632799732,,,0.1,2.432762101168291,,,,,0.07063536108785189,0.04386772912280383,0.8947836082898619,,,2.3169082977590167,,,,0.12770442527459844,,0.8331949058121872
r2400_c3600,2400,3600,3d,powerlaw,0.990867710827119,nan,0.18036822575953965,0.15367523070023725,0.8520083293667893,0.4897950757192789,0.15458575875757835,,204437.3460641736,,True,88.90181525359837,27938,1.552595843071523,8.369674959085014,-171.61228285461547,176.64289749047384,0.1,2.705094620422671,0.015149447343433582,0.09849413130736488,0.07031800306042756,0.11421089363318278,0.030719454902765498,0.07277625901291122,,2.6067767960912542,0.6839515894007229,1.5466739521968627,1.6348171382728975,477.20053315236447,2.7157909150957362,,88.90181525359837,
r2400_c3600,2400,3600,2d,powerlaw,,nan,,,,0.5143007938155661,0.16958689781367592,,155302.55527162476,,True,,15220,,8.443822066107632,,,0.1,3.1943461394031223,,,,,0.022644526255758086,0.07366161538004164,,,,1.6048613226798352,,,,,,
r2400_c3600,2400,3600,3d,weibull,0.9739681031455969,0.18804565081891333,0.24767778072217328,0.19041061937604037,0.7687836140199794,0.7779850854505193,0.19166808839057792,1.3029634892828048,152106.78132429437,,True,88.52123125276186,27938,1.132680913620563,8.313511687174927,-171.63284114442385,175.09439086435182,0.1,2.3333325083079184,0.039524608966068894,0.2753192777897714,0.2244599605331501,0.8874175529421245,0.08155913613886309,0.05772103424833726,3.5522694295994333,4.951345003386643,1.6275496528228923,1.4002853519997989,363.6022642194379,431.34420621217987,7.739386321115853,0.1545379188238819,88.52123125276186,0.6583575695101335
r2400_c3600,2400,3600,2d,weibull,,0.18518872440185197,,,,0.7505227480324608,0.19245801522990758,1.7760663549154452,110262.28311660647,,True,,15220,,8.35293127056035,,,0.1,2.6915730067680834,,,,,0.06148165207455577,0.05795218401765009,0.6773721503480824,,,1.4639744110558626,,,,0.04751031573913539,,0.6060371405395406
r2400_c4000,2400,4000,3d,powerlaw,0.9934613568070398,nan,0.13778672412845683,0.11193059128274395,0.8123467045953751,0.4783202443551881,0.11220446657908784,,268653.1507461806,,True,89.45552603287062,27938,1.7742202127907918,15.109654474217276,-164.89523558478226,-178.50561406029883,0.1,3.100975340379692,0.006967808936848872,0.029396533296140247,0.01370744768418773,0.1421185357815216,0.03171334239099571,0.013549253461548694,,1.1097878992051038,0.37254451884500844,1.2626839121909335,1.283977180999236,465.75835360555857,1.8453244844883265,,89.45552603287062,
r2400_c4000,2400,4000,2d,powerlaw,,nan,,,,0.5344893405010761,0.13807393559309178,,177104.95772564353,,True,,15220,,15.009097451752526,,,0.1,3.4112066770866427,,,,,0.03076577930019531,0.014857608184466718,,,,1.2495274062747062,,,,,,
r2400_c4000,2400,4000,3d,weibull,0.999999126457126,83.6401956187151,0.0009346351555436604,3.2845610823972417e-73,3.5142708498768936e-70,0.7078699396510334,0.16975637909685065,9.999999974540879,338100.10919993906,,True,90.0,27938,-152.9487701326177,15.033958408848125,174.99280863586247,-90.0,0.1,3.47876425537913,0.030595020880997782,0.25106647677139,0.1892036599613084,0.857997663373324,0.03632705633231954,0.01778622632601446,9.071074284141826,1.707257267632876,120.54565463409833,1.219380533426695,293.69792652541213,437.52185339591153,2.7278953829544315,0.10748688569944126,90.0,0.6704805107017002
r2400_c4000,2400,4000,2d,weibull,,0.24210853258828408,,,,0.7104306086200309,0.16951524108940821,4.004782193241251,119795.3220696322,,True,,15220,,15.052046881245525,,,0.1,2.8055150546828385,,,,,0.02477314031027787,0.011609300543678893,2.1174512923328837,,,1.210510778863093,,,,0.052132176314999425,,0.7535583819887769
r2400_c4400,2400,4400,3d,powerlaw,0.9804994474830144,nan,0.1741681599016919,0.10511644067667951,0.6035341978465627,0.6267213287247229,0.16808873852952647,,238136.03476840054,,True,89.60801737562542,27938,1.2427814360598903,14.160983390317089,-165.97382079516817,-77.81129551620462,0.1,2.9195431771752207,0.007738955589211753,0.044549773591690295,0.0667930210390189,0.2424693350422945,0.024623183800098068,0.055559981040467464,,1.6651091471368211,0.28824485616277906,1.6169059125307939,1.499846947094993,11.044832080374302,1.784560179176466,,90.39198262437458,
r2400_c4400,2400,4400,2d,powerlaw,,nan,,,,0.6402828006501291,0.17638144187786162,,65591.24843932227,,True,,15220,,14.143980377619316,,,0.1,2.075943944679986,,,,,0.029110117962761712,0.05686699567171571,,,,1.6159765527047003,,,,,,
r2400_c4400,2400,4400,3d,weibull,0.9791172184980296,3.1525131438802116,0.17926373837046886,0.1072040393928687,0.5980241200332406,0.6509677743452962,0.17295176285095698,1.0000000000006786,237488.6466514583,,True,89.59862359272165,27938,1.2047729674693712,14.169124942417213,-165.97175371354908,-77.9321144564892,0.1,2.915571993467037,0.007932254696393944,0.051907508211453596,0.07280121479071189,0.23883258570035748,0.07261021632193847,0.0648388363099816,11.987933206970602,1.8300655650130235,0.25155686596880233,1.6460255835143243,1.5408308792171017,11.819178967373443,1.9490731284960803,1.7618180302854145,90.40137640727835,3.3632757467358316
r2400_c4400,2400,4400,2d,weibull,,0.3868043378047101,,,,0.6746552103739613,0.18253711515122528,5.289624568186108,60126.954868084846,,True,,15220,,14.202562186127063,,,0.1,1.9875921761959827,,,,,0.04153471688371688,0.058722833204591575,2.465866004261682,,,1.6537527730414134,,,,0.08429432667421646,,0.8996211007644046
r2400_c800,2400,800,3d,powerlaw,0.9819701373090817,nan,0.1524031439921926,0.07274802122396985,0.4773393731804944,0.4134079890125548,0.10205441832847056,,316121.75028746866,,True,82.31992114957895,27938,1.1416984391737377,171.63474717865304,173.59855480370157,161.35860983601887,0.1,3.3637950908326824,0.053164591476209555,0.225101226372835,0.11809853696025409,0.08578907451098283,0.05645124971941723,0.07899224188812325,,3.366530855694905,4.025019628406614,1.1501947557909467,1.7099369154913189,4.551236590697909,3.366530855694905,,82.31992114957895,
r2400_c800,2400,800,2d,powerlaw,,nan,,,,0.44650186919147933,0.1311356290474972,,172491.4932020466,,True,,15220,,171.4096555032291,,,0.1,3.3664836894222874,,,,,0.05578580453807795,0.09006460589907651,,,,1.260898679456815,,,,,,
r2400_c800,2400,800,3d,weibull,0.9636199225887803,0.5075326835008773,0.21470989144667935,0.10043522511426958,0.46777176606794324,0.526815673067738,0.12776386812996093,1.4866001517820182,301826.56683821825,,True,81.56183899458313,27938,0.7786927227840237,171.5592726208438,173.80582861539972,160.94434759167368,0.1,3.286859010034355,0.07170710600125461,0.2204045125260375,0.11590530317464016,0.09206437635689249,0.11542984041602224,0.0903324340092527,0.8260922054543218,3.3611228832119697,1.3186374445971571,1.1541798215894001,1.579098286902453,210.10525289738018,3.3611228832119697,0.17505580250790279,81.56183899458313,1.0088225606055643
r2400_c800,2400,800,2d,weibull,,0.4010939010881069,,,,0.5012742985686075,0.14547231309923678,3.803538357251163,164876.65667930178,,True,,15220,,171.37397215097428,,,0.1,3.2913363026260853,,,,,0.0909788221219818,0.08750779469495121,6.038248618260653,,,1.2228569976588177,,,,0.10323673553697062,,0.9438162490548702
r2800_c1200,2800,1200,3d,powerlaw,0.9971724720052823,nan,0.06482960994124916,0.03713825788814026,0.5728594992596167,0.6091680147869364,0.16449608279507819,,355788.9548869543,,True,75.2865701607984,27938,2.178878042128501,177.27426208549883,-178.8522227748251,-22.146542180497036,0.1,3.5686057782386102,0.016306771638432676,0.1298413307761328,0.08395306595140524,0.10318939012700899,0.03697941579223123,0.07950373371397508,,3.2791720088967873,1.4450520780692913,0.9102988651773292,1.5912287613713145,11.529621303378402,3.2791720088967873,,75.2865701607984,
r2800_c1200,2800,1200,2d,powerlaw,,nan,,,,0.6133185076071651,0.16286463292267706,,267566.25676312763,,True,,15220,,177.53455439094745,,,0.1,4.192840534205632,,,,,0.0440140282581088,0.0930483054865908,,,,0.8804235337258969,,,,,,
r2800_c1200,2800,1200,3d,weibull,0.9870517633750919,0.5608946698943852,0.13318751628112238,0.06966722633383637,0.5230762482783141,0.8721155288651665,0.18068999834543525,1.2251746521949525,307720.40448474797,,True,73.01532277408604,27938,1.3679692115447164,177.22806693373713,-178.24043823237318,-20.563552176953603,0.1,3.31879548664358,0.0212582949859691,0.10417082349212702,0.0671559743583999,0.09853210523478671,0.08444503831425841,0.07268382312106986,0.6864658275366099,2.8913680869509815,0.6073730591887265,0.9235467367120266,1.6937777043322877,10.94979048573546,2.8913680869509815,0.16036496967366487,73.01532277408604,0.8587921875938646
