chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2400_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.03492508328708152,4.281688804739967,2050,0.503565282848187,0.09801919998026984,0.06935562175681322,0.011108652158851122,159.04475839644726,4.401284697845985,0.8313772455165702,0.03142645768595421,4
r2400_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.049067085433939284,3.379005353485834,8360,0.4628106710295987,0.11151920232729745,0.10601977980495016,0.03413503741873665,158.03116934233725,5.1255953639474665,0.7868919843661042,0.031238281427392232,4
r2400_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.055517593966142434,2.9178053277844156,33460,0.4433180721867565,0.16932168041728854,0.1252319665027203,0.08495149076104327,155.18099630480626,5.61260281005622,0.6724043940612535,0.26791700807229135,4
r2400_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.035777653830489,2.18811591887287,132360,0.4000144638647551,0.2877755011833774,0.08944090042350425,1.5866266617254048,153.17032625443417,118.72026989793821,0.7428237942342323,0.12170426317333388,4
r2400_c2800,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,1.1708213993642853,1.7755369836052661,164355,0.30506546529313733,0.24713815304576364,3.8379349109190164,1.5933071764738007,15.26547312217483,111.78876618878078,0.07688019738608828,0.05119915427132746,4
r2400_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.03260145499553891,3.671553301540718,2050,0.2824277759329363,0.030973928394114413,0.11543289213621917,0.010423117857800855,174.64178914058186,2.444149113641516,0.8399747809894362,0.05971846341822009,4
r2400_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.052091899090073064,2.5922201656793114,8360,0.23332612157557625,0.03530622048805387,0.22325789645116983,0.05938470656866541,174.27765853654716,2.7817853794096394,0.7833663043106326,0.08174235709693875,4
r2400_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.05890642414558695,1.727069626508006,33460,0.21806145817016148,0.046205778557646286,0.2701367983131621,0.0789712281476402,173.77810009976375,3.531287183381015,0.7056134961843753,0.08662371005559467,4
r2400_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.05745260618454704,1.2390056913984107,132360,0.2049269762432751,0.07955451112339605,0.28035648228344173,0.1731337565438855,173.29311285266053,4.303186312561572,0.6987051597033407,0.27599389701591703,4
r2400_c3200,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.03804812805769627,1.2393760956250424,164355,0.17941658133614038,0.18856832306258825,0.21206584014892346,1.8038946101749833,172.66100086894238,19.583327672531194,0.7664495252621922,0.3420125618481388,4
r2400_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.028607743919935112,3.8817835978786173,2050,0.236803112644435,0.05858874627237152,0.12080814141531264,0.026638828507353097,7.689995287638079,1.456410250461237,0.7850988783097465,0.03411353693048026,4
r2400_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03201220174350223,2.653409016512337,8360,0.1818503565861582,0.05848750384814824,0.17603595805068048,0.05317444214995752,8.275445607991498,1.6723649434842394,0.7461499271229534,0.03584275573740969,4
r2400_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.03268597526724198,2.2098131483746846,33460,0.14429036524446315,0.06152884944521509,0.22652916022399655,0.09894370387135693,8.708405014406432,1.9453183080642533,0.6974306743388528,0.12792051781836306,4
r2400_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.0469008679457973,1.7878676162056086,132360,0.12542886257541183,0.06255776494344943,0.37392404732681844,0.2586405515768444,9.516362631528352,2.22175086682643,0.5214780979266155,0.26330465552112614,4
r2400_c3600,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,2.123286267105214,1.5981010733362844,164355,0.06425564665016695,0.24435729170018075,33.04435295259296,4.606672639922435,11.700254593905354,17.671984383325995,0.15755346487059158,0.05780085747856172,4
