chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c1600,2,0.07625551053335333,0.07625551053335333,0.2215401087404956,0.2316799608984616,0.27524764953575576,0.298680399676519,13.038579662167626,13.342133950231316,0.1262559466132907,0.7024974573107405,True,True,True,-0.010139852157966006
r2800_c1600,3,0.15214974647591237,0.15214974647591237,0.1660710092387265,0.11998899072094381,5.323734330931988,6.435855983664133,12.292785836985171,10.983840857409348,0.0652947392841274,0.3738854347480681,True,True,True,0.046082018517782694
r2800_c1600,4,0.26240258229115665,0.2760041632626885,0.280828386690934,0.30053597972905244,3.9805169134632843,3.5748024182072395,12.202527864129987,11.45917410252372,0.5289605770042609,0.4849937107611171,True,True,True,-0.01970759303811842
r2800_c2000,0,0.01915451822365661,0.01915451822365661,0.42853889487589847,0.42411550986076435,0.0692614749064288,0.06537785510808494,14.165604075285719,14.183431884229861,0.37833811655842087,0.7934715365478907,True,True,True,0.004423385015134118
r2800_c2000,1,0.03821828837304667,0.03821828837304667,0.4015356790297561,0.4028491059546697,0.10257743825132004,0.12983690766539988,15.564619602904667,15.64452118284969,0.35576357618459253,0.8162123127693925,True,True,True,-0.0013134269249135966
r2800_c2000,2,0.07625551053335333,0.07625551053335333,0.3966610409900827,0.2855449785907257,0.18778756850419331,1.0350500774246267,20.03907314590652,20.921113368248992,0.32951318354075565,0.4176955743660209,True,True,True,0.11111606239935701
r2800_c2000,3,0.15214974647591237,0.15214974647591237,0.27359173158256506,0.28443220261872953,0.9057000784992353,1.0290213917339677,29.553136428476595,28.71982429610736,0.46969895679024837,0.3193974934346623,True,True,True,-0.010840471036164478
r2800_c2000,4,0.26240258229115665,0.2760041632626885,0.19486126360016098,0.25513647981803234,1.4049426304353563,1.445624806049541,32.529789653262995,30.954366934584133,0.5724774047887582,0.30159154813093264,True,True,True,-0.06027521621787135
r2800_c2400,0,0.01915451822365661,0.01915451822365661,0.6429718846962826,0.6400205108383854,0.051984913666644775,0.04381457919427488,170.69141274339728,171.03212046163893,0.41846806220678023,0.8352756802675291,True,True,True,0.0029513738578972326
r2800_c2400,1,0.03821828837304667,0.03821828837304667,0.598075823429508,0.5918328418492709,0.17667737387330165,0.19797599680525596,171.2936016021178,171.83226316084918,0.3657465204756576,0.8386475275905213,True,True,True,0.006242981580237172
r2800_c2400,2,0.07625551053335333,0.07625551053335333,0.5064521264097037,0.48012086388404884,2.1471785067988582,0.29736578779621203,170.77453933479921,172.34941205648576,0.36701554667941805,0.746789904648425,True,True,True,0.026331262525654875
r2800_c2400,3,0.15214974647591237,0.15214974647591237,0.33644383330873046,0.3269675120985141,1.6431943581221977,2.326499782115205,172.6916533282237,174.40301256142632,0.1401114544730417,0.5437452535883437,True,True,True,0.009476321210216354
r2800_c2400,4,0.26240258229115665,0.2760041632626885,0.3107001053885798,0.33858974844489803,3.3782668006246594,2.7589409072800795,172.74102921037078,172.75090055699658,0.18469236914394585,0.5639820088073959,True,True,True,-0.027889643056318247
r2800_c2800,0,0.01915451822365661,0.01915451822365661,0.5205739492291561,0.5089698471355047,0.06911024940797444,0.0788263814313642,152.80804678512584,152.7805707787835,0.3678271176097252,0.5924381070117628,True,True,True,0.01160410209365137
r2800_c2800,1,0.03821828837304667,0.03821828837304667,0.4235709680425766,0.42883218963266945,0.22370555235577602,0.3426474116135206,150.266273695737,150.51152147030976,0.41270696310465277,0.498213754537943,True,True,True,-0.005261221590092846
r2800_c2800,2,0.07625551053335333,0.07625551053335333,0.38475246104649946,0.4006628720510178,0.255873799937242,0.2539867293237399,145.21651428604488,145.53773632102477,0.4703516855993015,0.4217060663718196,True,True,True,-0.015910411004518343
