chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c3200,0,0.01915451822365661,0.01915451822365661,0.3779947189440308,0.3648797335694325,0.04947298731840328,0.050931648426516096,164.35415493473852,164.9090977029094,0.2583108418488111,0.5250330727324843,True,True,True,0.01311498537459832
r2800_c3200,1,0.03821828837304667,0.03821828837304667,0.2608920624878041,0.2613088434269856,0.14456520076352203,0.13697805261817184,164.82710281940547,165.40293382517277,0.10325879244170434,0.37475389475511595,True,True,True,-0.0004167809391815158
r2800_c3200,2,0.07625551053335333,0.07625551053335333,0.12190640522056749,0.19201686893618097,0.5786220081640586,0.35705767048919446,165.3265548143193,165.65621378994015,0.015721988195836416,0.2754199623102386,True,False,False,-0.07011046371561348
r2800_c3200,3,0.15214974647591237,0.15214974647591237,0.08084637334604194,0.16378249585081656,1.5112501959695435,0.7380800282604217,166.15389889225582,168.47101186546877,0.03671351536568893,0.2253720272551244,True,True,True,-0.08293612250477461
r2800_c3200,4,0.26240258229115665,0.2760041632626885,0.19998936319373445,0.20333439421513033,0.8587897790650324,0.8221467275259687,168.31670710245078,172.09950508070153,0.043507846229322945,0.2761863675923533,True,True,True,-0.0033450310213958834
r2800_c3600,0,0.01915451822365661,0.01915451822365661,0.5783607776400375,0.5629978617887034,0.03704953941902614,0.040000234452352,170.93307673080315,171.2245826544144,0.24718254650353724,0.9547472852823928,True,True,True,0.015362915851334091
r2800_c3600,1,0.03821828837304667,0.03821828837304667,0.5360592499217335,0.5036488951304511,0.07854914901004638,0.08674226050663852,171.6113131957013,173.06199276568773,0.11369986322744056,0.9181870927480554,True,True,True,0.0324103547912824
r2800_c3600,2,0.07625551053335333,0.07625551053335333,0.5324365108731703,0.4914075515081621,0.1519525470468925,0.16783128819003912,175.41096894350054,178.68887843764486,0.04160982903075065,0.8098404567644794,True,True,True,0.04102895936500822
r2800_c3600,3,0.15214974647591237,0.15214974647591237,0.30109618375137304,0.41248088199622934,0.49076186841421243,0.35975199928243173,6.426673187647135,5.117283498026652,0.013840376612060933,0.6438248644277018,True,False,False,-0.1113846982448563
r2800_c3600,4,0.26240258229115665,0.2760041632626885,0.03236618910310048,0.2898901295162479,5.803444540524863,0.6063583718814073,5.176754777034112,8.722998705269314,0.02364392580954469,0.44887236576615,True,True,True,-0.2575239404131474
r2800_c400,0,0.01915451822365661,0.01915451822365661,0.3022108006450415,0.29715864587063323,0.05988429809095821,0.0619616796874934,164.68496744578,164.59884208156765,0.4450267746474066,0.3951622668999957,True,True,True,0.005052154774408291
r2800_c400,1,0.03821828837304667,0.03821828837304667,0.1923961256317483,0.1597218717661812,0.1841323115514524,0.22243100906060181,163.56985272666938,163.24717999764238,0.09066680221378656,0.30599297881751364,True,True,True,0.032674253865567104
r2800_c400,2,0.07625551053335333,0.07625551053335333,0.08261932913685173,0.11396648997323056,0.8422961034706914,0.6265556414720524,162.9842917809089,162.21798805435424,0.016326650606762097,0.2583474576897921,True,False,False,-0.031347160836378826
r2800_c400,3,0.15214974647591237,0.15214974647591237,0.007222987835622411,0.2529301035527175,22.22801967813522,0.7555138685387297,162.2476002028985,160.36465916723606,0.00501698883595061,0.4912823812828011,False,False,False,-0.24570711571709508
